Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
Q3UH93,FT,Plexin-D1,Mus musculus (Mouse),"semaphorin receptor complex IBA, lamellipodium ISO, lamellipodium membrane IEA, integral component of plasma membrane IDA, plasma membrane IC","GO:0005887, GO:0005886, GO:0031258, GO:0030027, GO:0002116","semaphorin receptor activity IDA, protein domain specific binding ISO","GO:0017154, GO:0019904","semaphorin-plexin signaling pathway IMP, kidney development IMP, aorta development IMP, regulation of GTPase activity IBA, positive regulation of axonogenesis IBA, angiogenesis IMP, cardiac septum development IMP, positive regulation of protein binding IDA, regulation of angiogenesis IMP, outflow tract morphogenesis IMP, negative regulation of cell adhesion IBA, dichotomous subdivision of terminal units involved in salivary gland branching IDA, regulation of cell migration IMP, semaphorin-plexin signaling pathway involved in axon guidance IBA, branching involved in blood vessel morphogenesis IMP, synapse assembly IMP, regulation of cell shape IBA, endothelial cell migration IMP, coronary vasculature development IMP","GO:0008360, GO:0071526, GO:0032092, GO:0030334, GO:1902287, GO:0003279, GO:0001569, GO:0060666, GO:0060976, GO:0003151, GO:0035904, GO:0007416, GO:0050772, GO:0045765, GO:0001525, GO:0043087, GO:0001822, GO:0043542, GO:0007162"," Disulfide bond,  Glycoprotein, Reference proteome,  Transmembrane helix,  Angiogenesis,  Transmembrane,  Cell membrane,  Cell projection, 3D-structure,  Membrane,  Signal, Developmental protein,  Repeat,  Receptor"
Q9JJV5,CCG3_MOUSE,Voltage-dependent calcium channel gamma-3 subunit,Mus musculus (Mouse),"dendrite ISO, postsynaptic density membrane ISO, excitatory synapse ISO, integral component of postsynaptic density membrane IDA, Schaffer collateral - CA1 synapse IDA, somatodendritic compartment IDA, AMPA glutamate receptor complex IDA, glutamatergic synapse IDA","GO:0060076, GO:0099061, GO:0098685, GO:0036477, GO:0098978, GO:0032281, GO:0030425, GO:0098839","channel regulator activity IBA, ionotropic glutamate receptor binding ISO, voltage-gated calcium channel activity IBA, PDZ domain binding ISO","GO:0035255, GO:0005245, GO:0030165, GO:0016247","positive regulation of synaptic transmission, glutamatergic IBA, neurotransmitter receptor transport, postsynaptic endosome to lysosome IBA, regulation of AMPA receptor activity ISS, protein targeting IMP, protein localization IMP, transmission of nerve impulse IBA, postsynaptic neurotransmitter receptor diffusion trapping IBA, neurotransmitter receptor internalization IBA, neurotransmitter receptor localization to postsynaptic specialization membrane IDA, positive regulation of AMPA receptor activity ISO","GO:0051968, GO:0099590, GO:0099645, GO:0019226, GO:0098970, GO:0008104, GO:0006605, GO:2000311, GO:2000969, GO:0098943"," Phosphoprotein,  Reference proteome, Membrane,  Calcium transport,  Transport,  Voltage-gated channel,  Ion channel,  Transmembrane,  Ion transport, Calcium,  Calcium channel, Transmembrane helix"
P35436,FT,"Glutamate receptor ionotropic, NMDA 2A",Mus musculus (Mouse),"postsynaptic membrane IDA, membrane IDA, integral component of postsynaptic density membrane IDA, glutamatergic synapse IDA, endoplasmic reticulum IDA, parallel fiber to Purkinje cell synapse ISO, plasma membrane ISO, NMDA selective glutamate receptor complex IPI, postsynaptic density IDA, terminal bouton ISO, dendritic spine ISO, neuron projection IDA, postsynaptic density membrane IDA, synaptic membrane IDA, cell surface IDA, cytoplasmic vesicle membrane IEA, integral component of presynaptic membrane ISO, integral component of plasma membrane ISO, synapse IDA, presynaptic membrane IDA, synaptic vesicle IDA","GO:0043197, GO:0017146, GO:0009986, GO:0005887, GO:0014069, GO:0030659, GO:0043195, GO:0097060, GO:0099061, GO:0045202, GO:0042734, GO:0005783, GO:0098978, GO:0008021, GO:0098839, GO:0043005, GO:0098688, GO:0099056, GO:0016020, GO:0005886, GO:0045211","glutamate-gated calcium ion channel activity ISS, ionotropic glutamate receptor activity ISO, neurotransmitter binding ISO, NMDA glutamate receptor activity IMP, scaffold protein binding ISO, zinc ion binding ISS, protein kinase binding ISO, protein-containing complex binding ISO, cation channel activity IMP, ATPase binding ISO, signaling receptor activity IBA, voltage-gated cation channel activity ISO, glutamate binding ISO, glutamate receptor binding ISO, ligand-gated ion channel activity involved in regulation of presynaptic membrane potential ISO, cell adhesion molecule binding ISO, calcium channel activity IMP, signaling receptor binding ISO, ligand-gated ion channel activity IBA","GO:0022843, GO:0005261, GO:0099507, GO:0004970, GO:0004972, GO:0008270, GO:0015276, GO:0016595, GO:0035254, GO:0050839, GO:0044877, GO:0005102, GO:0042165, GO:0051117, GO:0019901, GO:0022849, GO:0097110, GO:0005262, GO:0038023","action potential ISO, protein localization to postsynaptic membrane IMP, positive regulation of apoptotic process IGI, ionotropic glutamate receptor signaling pathway ISO, neurogenesis IMP, cellular response to zinc ion ISO, chemical synaptic transmission IMP, directional locomotion IGI, sleep IMP, startle response IMP, excitatory postsynaptic potential IMP, memory IMP, positive regulation of excitatory postsynaptic potential ISO, dopamine metabolic process IMP, negative regulation of protein catabolic process IGI, calcium ion transport IMP, response to amphetamine IMP, response to drug IMP, positive regulation of cell death ISO, response to ethanol IMP, rhythmic process ISO, sensory perception of pain IMP, regulation of long-term neuronal synaptic plasticity ISO, learning IMP, modulation of chemical synaptic transmission IMP, regulation of postsynaptic membrane potential IMP, cellular response to amino acid stimulus ISO, visual learning IMP, learning or memory IMP, long-term synaptic potentiation IMP, regulation of membrane potential IMP, dendritic spine organization ISO, calcium ion transmembrane import into cytosol ISS, serotonin metabolic process IMP, response to wounding IMP, locomotory behavior TAS, regulation of NMDA receptor activity ISO, regulation of synaptic plasticity IMP, locomotion IMP","GO:0040011, GO:0001508, GO:0048167, GO:2000463, GO:0007612, GO:0008542, GO:0042428, GO:0006816, GO:0030431, GO:0042391, GO:0045471, GO:0043065, GO:0048511, GO:0007613, GO:0060079, GO:0042417, GO:0009611, GO:0071230, GO:0071294, GO:0007611, GO:0022008, GO:0060291, GO:0060078, GO:2000310, GO:0097553, GO:0035235, GO:0048169, GO:0042493, GO:0007268, GO:1903539, GO:0001975, GO:0050804, GO:0097061, GO:0042177, GO:0001964, GO:0010942, GO:0019233, GO:0007626, GO:0033058"," Glycoprotein,  Cell projection, Cytoplasmic vesicle, Calcium,  Ligand-gated ion channel,  Receptor,  Zinc,  Signal,  Postsynaptic cell membrane, Metal-binding, Reference proteome,  Transmembrane helix,  Cell junction,  Ion channel, Transport,  Disulfide bond,  Phosphoprotein,  Synapse,  Transmembrane,  Cell membrane, Ion transport,  Membrane,  Magnesium"
Q6P5U7,NWD2_MOUSE,NACHT and WD repeat domain-containing protein 2,Mus musculus (Mouse),,,,,,,"Leucine-rich repeat,  Reference proteome,  Repeat,  WD repeat"
Q5FW52,MLIP_MOUSE,Muscular LMNA-interacting protein {ECO:0000312|MGI:MGI:1916892},Mus musculus (Mouse),"nuclear lumen IDA, nucleus IDA, sarcolemma IDA, PML body IDA, nuclear envelope IDA","GO:0042383, GO:0005635, GO:0005634, GO:0016605, GO:0031981","lamin binding IPI, transcription corepressor activity IGI","GO:0003714, GO:0005521","negative regulation of transcription by RNA polymerase II IGI, negative regulation of cardiac muscle hypertrophy IDA, negative regulation of cardiac muscle hypertrophy in response to stress IMP","GO:0010614, GO:1903243, GO:0000122","Reference proteome,  Phosphoprotein,  Nucleus,  Cell membrane, Alternative splicing,  Membrane"
Q8CC35,SYNPO_MOUSE,Synaptopodin,Mus musculus (Mouse),"stress fiber IDA, dendrite ISO, postsynaptic density IEA, bicellular tight junction IEA, spine apparatus IDA, cytosol ISS, perikaryon IEA, glutamatergic synapse IDA, Schaffer collateral - CA1 synapse IMP, Z disc IBA, nucleus IBA, dendritic spine NAS, actin cytoskeleton IDA","GO:0005923, GO:0043197, GO:0015629, GO:0005634, GO:0098685, GO:0098978, GO:0005829, GO:0030425, GO:0097444, GO:0014069, GO:0030018, GO:0043204, GO:0001725",actin binding IDA,GO:0003779,"modification of dendritic spine ISO, regulation of long-term neuronal synaptic plasticity IMP, positive regulation of actin filament bundle assembly IDA, spine apparatus assembly IMP, cortical cytoskeleton organization NAS, postsynaptic modulation of chemical synaptic transmission IMP, visual learning IMP, positive regulation of postsynaptic cytosolic calcium concentration IDA, regulation of stress fiber assembly IDA","GO:0099170, GO:0048169, GO:0098886, GO:0051492, GO:1905355, GO:0032233, GO:0008542, GO:0099588, GO:0030865","Cytoplasm,  Cytoskeleton,  Glycoprotein,  Phosphoprotein,  Reference proteome,  Synapse,  Cell junction, Actin-binding,  Alternative splicing,  Cell projection,  Direct protein sequencing, Methylation,  Tight junction"
Q9Z268,RASL1_MOUSE,RasGAP-activating-like protein 1 {ECO:0000305},Mus musculus (Mouse),"plasma membrane IEA, cytosol ISO","GO:0005829, GO:0005886","GTPase activator activity IEA, metal ion binding IEA, phospholipid binding IEA","GO:0005543, GO:0005096, GO:0046872","intracellular signal transduction IEA, negative regulation of Ras protein signal transduction IEA, cellular response to calcium ion IEA, positive regulation of dendrite extension ISO, cell differentiation IEA","GO:0071277, GO:0030154, GO:0035556, GO:0046580, GO:1903861","Reference proteome,  Phosphoprotein,  Zinc,  GTPase activation,  Differentiation,  Zinc-finger, Calcium,  Repeat,  Metal-binding"
Q3UXZ6,FA81A_MOUSE,Protein FAM81A,Mus musculus (Mouse),,,,,,," Reference proteome, Coiled coil"
Q8C3Q5,SHSA7_MOUSE,Protein shisa-7 {ECO:0000305},Mus musculus (Mouse),"integral component of postsynaptic specialization membrane IDA, dendritic spine membrane IBA, synapse IBA, asymmetric, glutamatergic, excitatory synapse IDA, postsynaptic density IDA, postsynaptic membrane IBA, glutamatergic synapse IDA, postsynaptic density membrane IEA","GO:0032591, GO:0099060, GO:0045202, GO:0098985, GO:0098978, GO:0098839, GO:0014069, GO:0045211","GABA receptor binding IDA, ionotropic glutamate receptor binding IDA","GO:0050811, GO:0035255","gamma-aminobutyric acid receptor clustering IDA, memory IMP, gamma-aminobutyric acid signaling pathway IDA, regulation of GABA-A receptor activity IDA, regulation of postsynaptic neurotransmitter receptor activity IDA, positive regulation of long-term synaptic potentiation IMP, regulation of short-term neuronal synaptic plasticity IBA, regulation of AMPA glutamate receptor clustering IMP","GO:0098962, GO:0097112, GO:0106040, GO:1904717, GO:0048172, GO:0007214, GO:1900273, GO:0007613"," Transmembrane helix,  Glycoprotein,  Reference proteome,  Cell junction, Synapse,  Transmembrane,  Cell membrane,  Membrane, Alternative splicing,  Signal, Phosphoprotein,  Postsynaptic cell membrane"
Q8R1B5,FT,Complexin-3,Mus musculus (Mouse),"photoreceptor ribbon synapse IDA, SNARE complex IBA, synapse IDA, cytosol IDA, anchored component of synaptic vesicle membrane IDA, membrane IDA, terminal bouton IBA, plasma membrane IDA, anchored component of presynaptic active zone membrane IDA","GO:0031201, GO:0043195, GO:0098684, GO:0045202, GO:0016020, GO:0005829, GO:0005886, GO:0099029, GO:0098993","syntaxin binding IEA, neurotransmitter transmembrane transporter activity IMP, SNARE binding IDA","GO:0019905, GO:0000149, GO:0005326","regulation of neurotransmitter secretion IDA, response to stimulus IEA, synaptic vesicle exocytosis IMP, visual perception IEA, regulation of synaptic vesicle fusion to presynaptic active zone membrane IDA, insulin secretion IMP","GO:0007601, GO:0030073, GO:0016079, GO:0046928, GO:0031630, GO:0050896","Reference proteome,  Vision,  Synapse, Membrane,  Transport,  Exocytosis,  Methylation,  Sensory transduction,  Cell membrane, Cell junction,  Neurotransmitter transport,  Prenylation,  Lipoprotein,  Coiled coil"
P97441,ZNT3_MOUSE,Zinc transporter 3,Mus musculus (Mouse),"hippocampal mossy fiber IDA, lysosomal membrane IEA, late endosome membrane IEA, hippocampal mossy fiber to CA3 synapse IDA, late endosome ISO, plasma membrane IBA, cytoplasm ISO, synaptic vesicle membrane IDA, synaptic vesicle ISO, neuron projection IDA, glutamatergic synapse IDA, integral component of synaptic vesicle membrane IDA","GO:0030672, GO:0098686, GO:0005737, GO:0005770, GO:0030285, GO:0098978, GO:0005765, GO:0008021, GO:0097457, GO:0005886, GO:0031902, GO:0043005",zinc ion transmembrane transporter activity IBA,GO:0005385,"detoxification of zinc ion TAS, zinc ion transport TAS, zinc ion transmembrane transport IBA, response to zinc ion IBA, zinc ion import into synaptic vesicle IDA, sequestering of zinc ion TAS, positive regulation of transport IGI, regulation of sequestering of zinc ion ISO","GO:0010043, GO:0051050, GO:0010312, GO:0071577, GO:0061088, GO:0032119, GO:0006829, GO:0099180"," Transmembrane helix,  Phosphoprotein,  Reference proteome,  Synapse, Membrane,  Transport,  Endosome,  Synaptosome,  Zinc,  Zinc transport, Transmembrane, Cell junction,  Ion transport,  Lysosome,  Cytoplasmic vesicle"
Q8R071,IP3KA_MOUSE,Inositol-trisphosphate 3-kinase A,Mus musculus (Mouse),"nucleus IBA, dendritic spine ISO, cytoplasm IBA","GO:0005737, GO:0005634, GO:0043197","calmodulin binding IEA, calmodulin-dependent protein kinase activity ISO, Rac GTPase binding ISO, ATP binding IEA, inositol hexakisphosphate kinase activity IBA, kinase activity IBA, inositol-1,4,5-trisphosphate 3-kinase activity ISO","GO:0016301, GO:0004683, GO:0048365, GO:0008440, GO:0005516, GO:0000828, GO:0005524","phosphatidylinositol phosphorylation IBA, positive regulation of dendritic spine morphogenesis ISO, inositol metabolic process IMP, inositol phosphate biosynthetic process IBA, actin cytoskeleton organization ISO, dendritic spine maintenance ISO, regulation of synaptic plasticity IMP","GO:0006020, GO:0048167, GO:0046854, GO:0030036, GO:0061003, GO:0097062, GO:0032958","ATP-binding,  Reference proteome,  Methylation,  Calmodulin-binding,  Kinase,  Transferase,  Nucleotide-binding, Phosphoprotein"
E9Q401,RYR2_MOUSE,Ryanodine receptor 2,Mus musculus (Mouse),"protein-containing complex ISO, extrinsic component of cytoplasmic side of plasma membrane ISO, calcium channel complex IDA, sarcoplasmic reticulum membrane IDA, smooth endoplasmic reticulum IDA, sarcomere IDA, nuclear envelope ISO, endoplasmic reticulum ISO, plasma membrane ISO, membrane IDA, integral component of membrane IC, cytoplasmic vesicle membrane IBA, sarcoplasmic reticulum IDA, Z disc IDA, cytoplasm ISO, A band ISO, neuron projection ISO, sarcolemma ISO","GO:0042383, GO:0031234, GO:0030659, GO:0005790, GO:0005635, GO:0005737, GO:0030017, GO:0005783, GO:0016529, GO:0033017, GO:0031672, GO:0016020, GO:0005886, GO:0032991, GO:0016021, GO:0034704, GO:0030018, GO:0043005","protein self-association IMP, ryanodine-sensitive calcium-release channel activity IDA, enzyme binding IPI, suramin binding ISO, scaffold protein binding ISO, organic cyclic compound binding IPI, calcium-induced calcium release activity ISO, calcium channel activity IDA, calcium ion binding IBA, calmodulin binding IDA, protein kinase binding IPI, identical protein binding IPI, calcium-release channel activity IDA, protein kinase A regulatory subunit binding ISO, protein kinase A catalytic subunit binding ISO","GO:0034236, GO:0043924, GO:0097159, GO:0048763, GO:0019899, GO:0042802, GO:0005509, GO:0005219, GO:0005516, GO:0019901, GO:0097110, GO:0043621, GO:0034237, GO:0005262, GO:0015278","response to muscle activity ISO, cytosolic calcium ion transport IMP, negative regulation of cytosolic calcium ion concentration ISO, response to caffeine IDA, ion transmembrane transport ISO, type B pancreatic cell apoptotic process IMP, regulation of cardiac muscle contraction by calcium ion signaling ISO, cellular response to caffeine IDA, calcium-mediated signaling IMP, manganese ion transmembrane transport ISO, positive regulation of sequestering of calcium ion ISO, calcium ion transport IDA, positive regulation of heart rate IMP, regulation of SA node cell action potential ISO, cellular calcium ion homeostasis IMP, regulation of cardiac muscle contraction ISO, release of sequestered calcium ion into cytosol ISO, cardiac muscle hypertrophy IMP, response to hypoxia IDA, sarcoplasmic reticulum calcium ion transport ISO, positive regulation of the force of heart contraction ISO, response to redox state ISO, left ventricular cardiac muscle tissue morphogenesis IMP, regulation of AV node cell action potential ISO, establishment of protein localization to endoplasmic reticulum ISO, response to magnesium ion ISO, Purkinje myocyte to ventricular cardiac muscle cell signaling IMP, regulation of heart rate IMP, calcium ion transmembrane transport IMP, cellular response to epinephrine stimulus IMP, positive regulation of ATPase-coupled calcium transmembrane transporter activity ISO, release of sequestered calcium ion into cytosol by sarcoplasmic reticulum IDA, response to calcium ion ISO, response to muscle stretch ISO, regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion IGI, detection of calcium ion ISO, regulation of atrial cardiac muscle cell action potential ISO, regulation of ventricular cardiac muscle cell action potential ISO, calcium-mediated signaling using intracellular calcium source ISO, regulation of cytosolic calcium ion concentration ISO, cardiac muscle contraction ISO, calcium ion transport into cytosol ISO, embryonic heart tube morphogenesis IMP, ventricular cardiac muscle cell action potential IMP","GO:0098904, GO:0070296, GO:0014808, GO:0060402, GO:0014850, GO:0035994, GO:0060401, GO:0071421, GO:0032026, GO:0034220, GO:0010881, GO:0098911, GO:0005513, GO:0086005, GO:0006816, GO:0071313, GO:0051592, GO:0055117, GO:0098907, GO:0001666, GO:0051775, GO:0097050, GO:1901896, GO:0060048, GO:0051284, GO:0051481, GO:0071872, GO:0002027, GO:0010460, GO:0072599, GO:0003143, GO:0031000, GO:0086029, GO:0006874, GO:0003300, GO:0019722, GO:0003220, GO:0051209, GO:0051480, GO:0098910, GO:0070588, GO:0035584, GO:0098735, GO:0010882"," Transmembrane helix, Ligand-gated ion channel,  Phosphoprotein,  Reference proteome, Repeat,  Calcium transport,  Ion channel,  Calcium,  Transmembrane,  Developmental protein, 3D-structure, Transport,  Ion transport,  Membrane, Calmodulin-binding,  Calcium channel,  Sarcoplasmic reticulum"
