O35375,NRP2_MOUSE,Neuropilin-2 (Vascular endothelial cell growth factor 165 receptor 2),Mus musculus (Mouse),"['Olfactory Bulb', ' Cerebellum', 'Medulla', ' Hipothalamus', ' Hipocampus', ' Olfactory_balb', ' Cortex']","GO:0065007, GO:0040007, GO:0050896, GO:0032502, GO:0009987, GO:0040011","GO:0003824, GO:0060089, GO:0005488","GO:0016020, GO:0042995, GO:0031224, GO:0030054"
Q6P9K9,NRX3A_MOUSE,Neurexin-3 (Neurexin III-alpha) (Neurexin-3-alpha),Mus musculus (Mouse),"['Olfactory Bulb', 'Medulla', ' Hipothalamus', ' Hipocampus', ' Olfactory_balb', ' Cerebellum', ' Cortex']","GO:0065007, GO:0023052, GO:0051179, GO:0009987, GO:0022610","GO:0005488, GO:0098772","GO:0016020, GO:0031224, GO:0030054"
Q1HFZ0,NSUN2_MOUSE,RNA cytosine C(5)-methyltransferase NSUN2 {ECO:0000305},Mus musculus (Mouse),['Medulla'],"GO:0065007, GO:0032502, GO:0009987, GO:0008152, GO:0022414, GO:0032501","GO:0003824, GO:0005488","GO:0043226, GO:0005622, GO:0099080"
Q9R060,NUBP1_MOUSE,Cytosolic Fe-S cluster assembly factor NUBP1 {ECO:0000255|HAMAP-Rule:MF_03038},Mus musculus (Mouse),['Medulla'],"GO:0051179, GO:0065007, GO:0009987, GO:0008152",GO:0005488,"GO:0043226, GO:0016020, GO:0005622, GO:0042995"
P0C028,NUD11_MOUSE,Diphosphoinositol polyphosphate phosphohydrolase 3-beta {ECO:0000305},Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Cortex']","GO:0008152, GO:0009987","GO:0003824, GO:0005488","GO:0043226, GO:0005622"
Q6PIP5,NUDC1_MOUSE,NudC domain-containing protein 1,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Mid_Brain', 'Cerebellum']",nan,nan,nan
Q8R1N4,NUDC3_MOUSE,NudC domain-containing protein 3,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Mid_Brain']","GO:0051179, GO:0009987",GO:0005488,"GO:1902494, GO:0005875"
O35685,NUDC_MOUSE,Nuclear migration protein nudC,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0051179, GO:0009987",GO:0005488,"GO:0043226, GO:0005622, GO:0099080"
Q9JKX6,NUDT5_MOUSE,ADP-sugar pyrophosphatase {ECO:0000250|UniProtKB:Q9UKK9},Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Cortex']","GO:0008152, GO:0009987","GO:0003824, GO:0005488","GO:0043226, GO:0005622"
Q9QZS3,NUMB_MOUSE,Protein numb homolog,Mus musculus (Mouse),['Medulla'],"GO:0065007, GO:0032502, GO:0009987",GO:0005488,"GO:0043226, GO:0016020, GO:0005622, GO:0019898, GO:0030054"
Q6PFD9,NUP98_MOUSE,Nuclear pore complex protein Nup98-Nup96,Mus musculus (Mouse),['Medulla'],"GO:0065007, GO:0009987, GO:0051179","GO:0003824, GO:0005198, GO:0140110, GO:0005488, GO:0098772","GO:0043226, GO:0016020, GO:0005622, GO:0031975, GO:0140513"
Q8VFK7,O1020_MOUSE,Olfactory receptor 1020,Mus musculus (Mouse),['Medulla'],"GO:0065007, GO:0009987, GO:0032501","GO:0005488, GO:0060089","GO:0016020, GO:0031224"
Q9Z2F2,OASL2_MOUSE,2'-5'-oligoadenylate synthase-like protein 2,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Olfactory_balb', 'Cortex']","GO:0065007, GO:0050896, GO:0009987, GO:0002376, GO:0008152, GO:0044419","GO:0003824, GO:0005488","GO:0043226, GO:0005622"
P29758,OAT_MOUSE,"Ornithine aminotransferase, mitochondrial",Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0008152, GO:0009987","GO:0003824, GO:0005488","GO:0031974, GO:0043226, GO:0005622"
Q8K1H9,OBP2A_MOUSE,Odorant-binding protein 2a,Mus musculus (Mouse),['Medulla'],nan,GO:0005488,nan
Q9CRD0,OCAD1_MOUSE,OCIA domain-containing protein 1,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']",GO:0065007,nan,"GO:0043226, GO:0005622"
P53395,ODB2_MOUSE,"Lipoamide acyltransferase component of branched-chain alpha-keto acid dehydrogenase complex, mitochondrial",Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Cerebellum']",nan,"GO:0003824, GO:0005488","GO:0043226, GO:0005622, GO:0009295"
Q60888,OL149_MOUSE,Olfactory receptor 149,Mus musculus (Mouse),['Medulla'],"GO:0065007, GO:0009987, GO:0032501",GO:0060089,"GO:0016020, GO:0031224"
Q8VEX6,OL187_MOUSE,Olfactory receptor 187,Mus musculus (Mouse),['Medulla'],"GO:0065007, GO:0009987, GO:0032501","GO:0005488, GO:0060089","GO:0016020, GO:0031224"
Q7M750,OPALI_MOUSE,Opalin (Oligodendrocytic myelin paranodal and inner loop protein) (Transmembrane protein 10),Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', ' Medulla', 'Medulla', ' Hipocampus', ' Mid_Brain', ' Cerebellum']",GO:0065007,nan,"GO:0043226, GO:0031224, GO:0016020, GO:0005622, GO:0030054"
P51491,OPSB_MOUSE,Short-wave-sensitive opsin 1,Mus musculus (Mouse),['Medulla'],"GO:0065007, GO:0050896, GO:0009987, GO:0008152, GO:0032501",GO:0060089,"GO:0098793, GO:0031224"
Q9DBS9,OSBL3_MOUSE,Oxysterol-binding protein-related protein 3,Mus musculus (Mouse),['Medulla'],nan,"GO:0005215, GO:0005488","GO:0043226, GO:0016020, GO:0005622"
Q62422,OSTF1_MOUSE,Osteoclast-stimulating factor 1,Mus musculus (Mouse),"['Medulla', 'Olfactory_balb']","GO:0065007, GO:0009987",GO:0005488,nan
Q9ESF1,OTOF_MOUSE,Otoferlin,Mus musculus (Mouse),"['Medulla', 'Cerebellum']","GO:0051179, GO:0009987, GO:0050896, GO:0032501",GO:0005488,"GO:0043226, GO:0016020, GO:0005622, GO:0031224"
Q7M761,OVCH2_MOUSE,Ovochymase-2,Mus musculus (Mouse),"['Medulla', 'Cortex']",nan,"GO:0003824, GO:0005488",nan
O54901,OX2G_MOUSE,OX-2 membrane glycoprotein (MRC OX-2 antigen) (CD antigen CD200),Mus musculus (Mouse),['Medulla'],"GO:0065007, GO:0009987, GO:0022610",GO:0005488,"GO:0016020, GO:0042995, GO:0031224, GO:0044297"
Q8BGA9,OXA1L_MOUSE,Mitochondrial inner membrane protein OXA1L,Mus musculus (Mouse),"['Medulla', 'Olfactory_balb']","GO:0051179, GO:0065007, GO:0009987, GO:0008152","GO:0140104, GO:0005488","GO:0043226, GO:0016020, GO:0005622, GO:0031224"
Q9D404,OXSM_MOUSE,"3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial {ECO:0000305}",Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Cerebellum', 'Cortex']","GO:0008152, GO:0009987",GO:0003824,"GO:0043226, GO:0005622"
Q61194,P3C2A_MOUSE,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit alpha (PI3K-C2-alpha) (PtdIns-3-kinase C2 subunit alpha) (EC 2.7.1.137) (EC 2.7.1.153) (EC 2.7.1.154) (Cpk-m) (Phosphoinositide 3-kinase-C2-alpha) (p170),Mus musculus (Mouse),"['Olfactory Bulb', 'Medulla', ' Hipocampus']","GO:0065007, GO:0051179, GO:0050896, GO:0009987, GO:0040011, GO:0008152","GO:0003824, GO:0005488","GO:0043226, GO:0016020, GO:0005622, GO:1902494, GO:0098796"
O70167,P3C2G_MOUSE,Phosphatidylinositol 4-phosphate 3-kinase C2 domain-containing subunit gamma,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Olfactory_balb']","GO:0065007, GO:0009987, GO:0040011, GO:0008152, GO:0044419","GO:0003824, GO:0005488","GO:0043226, GO:0016020, GO:0005622, GO:0031975, GO:1902494, GO:0098796"
Q7TMJ8,P3IP1_MOUSE,Phosphoinositide-3-kinase-interacting protein 1,Mus musculus (Mouse),['Medulla'],GO:0065007,"GO:0003824, GO:0005488","GO:0016020, GO:0031224"
Q2TBE6,P4K2A_MOUSE,Phosphatidylinositol 4-kinase type 2-alpha,Mus musculus (Mouse),['Medulla'],"GO:0008152, GO:0009987, GO:0002376, GO:0051179","GO:0003824, GO:0005488","GO:0043226, GO:0031224, GO:0044297, GO:0016020, GO:0005622, GO:0060187, GO:0030427, GO:0042995, GO:0031984"
Q922W5,P5CR1_MOUSE,"Pyrroline-5-carboxylate reductase 1, mitochondrial",Mus musculus (Mouse),"['Medulla', 'Cortex']","GO:0008152, GO:0065007, GO:0009987, GO:0050896","GO:0003824, GO:0005488","GO:0043226, GO:0005622"
P50580,PA2G4_MOUSE,Proliferation-associated protein 2G4,Mus musculus (Mouse),"['Medulla', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain']","GO:0065007, GO:0009987, GO:0008152","GO:0005488, GO:0098772, GO:0140110","GO:0043226, GO:0005622"
Q9WVE8,PACN2_MOUSE,Protein kinase C and casein kinase substrate in neurons protein 2,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Cortex']","GO:0051179, GO:0032502, GO:0065007, GO:0009987",GO:0005488,"GO:0043226, GO:0016020, GO:0005622, GO:0031256, GO:0030054, GO:0016604"
Q8K212,PACS1_MOUSE,Phosphofurin acidic cluster sorting protein 1,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Cortex']","GO:0051179, GO:0065007, GO:0009987",GO:0005488,"GO:0043226, GO:0005622"
Q8VEB4,PAG15_MOUSE,Phospholipase A2 group XV,Mus musculus (Mouse),['Medulla'],"GO:0008152, GO:0009987",GO:0003824,"GO:0043226, GO:0005622"
Q8CIN4,PAK2_MOUSE,Serine/threonine-protein kinase PAK 2,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0051179, GO:0065007, GO:0050896, GO:0032502, GO:0009987, GO:0008152","GO:0003824, GO:0005488, GO:0098772","GO:0043226, GO:0005622, GO:0030054"
Q61036,PAK3_MOUSE,Serine/threonine-protein kinase PAK 3,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Mid_Brain', 'Cortex']","GO:0065007, GO:0050896, GO:0032502, GO:0009987, GO:0008152","GO:0003824, GO:0005488",GO:0043226
Q8BR92,PALM2_MOUSE,Paralemmin-2,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Cortex']",GO:0065007,nan,GO:0016020
Q9Z0P4,PALM_MOUSE,Paralemmin-1 (Paralemmin),Mus musculus (Mouse),"['Olfactory Bulb', ' Cerebellum', ' Medulla', 'Medulla', ' Hipothalamus', ' Hipocampus', ' Olfactory_balb', ' Cortex']","GO:0051179, GO:0065007, GO:0050896, GO:0032502, GO:0009987",GO:0005488,"GO:0043226, GO:0016020, GO:0042995, GO:0031256"
Q99LX0,PARK7_MOUSE,Parkinson disease protein 7 homolog {ECO:0000305},Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0051179, GO:0023052, GO:0007610, GO:0098754, GO:0050896, GO:0009987, GO:0008152, GO:0022414, GO:0032501","GO:0003824, GO:0140104, GO:0140110, GO:0005488, GO:0016209, GO:0098772","GO:0043226, GO:0016020, GO:0005622, GO:0031974, GO:0016604, GO:0042995"
Q8CAS9,PARP9_MOUSE,Protein mono-ADP-ribosyltransferase PARP9 {ECO:0000305},Mus musculus (Mouse),['Medulla'],"GO:0065007, GO:0050896, GO:0009987, GO:0002376, GO:0008152, GO:0044419","GO:0003824, GO:0005488, GO:0140110, GO:0098772","GO:0043226, GO:0005622"
Q9EPC1,PARVA_MOUSE,Alpha-parvin (Actopaxin),Mus musculus (Mouse),"['Olfactory Bulb', 'Medulla', ' Olfactory_balb', ' Cerebellum']","GO:0065007, GO:0032502, GO:0009987, GO:0040011, GO:0022610",GO:0005488,"GO:0043226, GO:0016020, GO:0005622, GO:0030054, GO:0042995"
Q9D0B6,PBDC1_MOUSE,Protein PBDC1,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb']",nan,nan,nan
Q61990,PCBP2_MOUSE,Poly(rC)-binding protein 2 (Alpha-CP2) (CTBP) (CBP) (Putative heterogeneous nuclear ribonucleoprotein X) (hnRNP X),Mus musculus (Mouse),"['Cortex', 'Medulla', ' Olfactory_balb', ' Cerebellum', ' Cortex']","GO:0065007, GO:0050896, GO:0009987, GO:0002376, GO:0008152, GO:0044419",GO:0005488,"GO:0043226, GO:0005622"
Q99MN9,PCCB_MOUSE,"Propionyl-CoA carboxylase beta chain, mitochondrial {ECO:0000305|PubMed:11245989}",Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Cerebellum', 'Cortex']",nan,"GO:0003824, GO:0005488","GO:0031974, GO:0043226, GO:0005622"
Q8BH04,PCKGM_MOUSE,"Phosphoenolpyruvate carboxykinase [GTP], mitochondrial",Mus musculus (Mouse),"['Medulla', 'Hipocampus', 'Olfactory_balb', 'Cortex']","GO:0065007, GO:0050896, GO:0032502, GO:0009987, GO:0008152","GO:0003824, GO:0005488","GO:0043226, GO:0005622"
P12660,PCP2_MOUSE,Purkinje cell protein 2 (Protein PCD-5) (Purkinje cell-specific protein L7),Mus musculus (Mouse),"['Cerebellum', 'Medulla', ' Cerebellum']","GO:0065007, GO:0009987, GO:0050896",GO:0098772,nan
Q9QXV0,PCS1N_MOUSE,ProSAAS (IA-4) (Proprotein convertase subtilisin/kexin type 1 inhibitor) (Proprotein convertase 1 inhibitor) (pro-SAAS) [Cleaved into: KEP Big SAAS (b-SAAS) Little SAAS (l-SAAS) Big PEN-LEN (b-PEN-LEN) (SAAS CT(1-49)) PEN PEN-20 PEN-19 Little LEN (l-LEN) Big LEN (b-LEN) (SAAS CT(25-40))],Mus musculus (Mouse),"['Olfactory Bulb', ' Mid Brain', ' Medulla', 'Medulla', ' Hipothalamus', ' Hipocampus', ' Olfactory_balb', ' Mid_Brain', ' Cerebellum', ' Cortex']","GO:0065007, GO:0050896, GO:0009987, GO:0008152, GO:0032501",GO:0098772,"GO:0043226, GO:0031984"
Q8VI59,PCX3_MOUSE,Pecanex-like protein 3,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus']",nan,nan,GO:0031224
Q9CQF9,PCYOX_MOUSE,Prenylcysteine oxidase,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Cortex']","GO:0051179, GO:0009987, GO:0008152","GO:0003824, GO:0005215","GO:0032994, GO:0043226, GO:0016020, GO:0005622"
Q9WU78,PDC6I_MOUSE,Programmed cell death 6-interacting protein,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0051179, GO:0009987, GO:0008152, GO:0044419",GO:0005488,"GO:0043226, GO:0005622, GO:0030054"
P56812,PDCD5_MOUSE,Programmed cell death protein 5,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0009987, GO:0050896","GO:0005488, GO:0098772","GO:0043226, GO:0005622"
P12815,PDCD6_MOUSE,Programmed cell death protein 6,Mus musculus (Mouse),"['Medulla', 'Cortex']","GO:0065007, GO:0051179, GO:0050896, GO:0032502, GO:0009987","GO:0005488, GO:0060090","GO:0043226, GO:0140535, GO:0016020, GO:0005622, GO:1902494, GO:0098796"
Q3TIU4,PDE12_MOUSE,"2',5'-phosphodiesterase 12",Mus musculus (Mouse),"['Medulla', 'Hipocampus', 'Cerebellum']","GO:0065007, GO:0009987, GO:0008152, GO:0050896","GO:0003824, GO:0005488","GO:0031974, GO:0043226, GO:0005622"
Q61481,PDE1A_MOUSE,"Calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 1A (Cam-PDE 1A) (EC 3.1.4.17) (61 kDa Cam-PDE)",Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', ' Hippocampus', ' Cerebellum', ' Medulla', 'Medulla', ' Hipothalamus', ' Hipocampus']","GO:0008152, GO:0065007, GO:0009987","GO:0003824, GO:0005488","GO:0043226, GO:0005622, GO:0044297"
Q922S4,PDE2A_MOUSE,"cGMP-dependent 3',5'-cyclic phosphodiesterase (EC 3.1.4.17) (Cyclic GMP-stimulated phosphodiesterase) (CGS-PDE) (cGSPDE)",Mus musculus (Mouse),"['Cortex', ' Hippocampus', ' Cerebellum', ' Medulla', 'Medulla', ' Hipothalamus', ' Hipocampus', ' Olfactory_balb', ' Cortex']","GO:0065007, GO:0050896, GO:0032502, GO:0009987, GO:0008152, GO:0032501","GO:0003824, GO:0005488","GO:0043226, GO:0016020, GO:0005622, GO:0031974, GO:0042995"
O89084,PDE4A_MOUSE,"cAMP-specific 3',5'-cyclic phosphodiesterase 4A (EC 3.1.4.53)",Mus musculus (Mouse),"['Olfactory Bulb', ' Cortex', ' Cerebellum', ' Medulla', 'Medulla', ' Olfactory_balb']","GO:0065007, GO:0050896, GO:0009987, GO:0008152, GO:0032501","GO:0003824, GO:0005488","GO:0043226, GO:0016020, GO:0005622, GO:0030054"
Q3UEI1,PDE4C_MOUSE,"cAMP-specific 3',5'-cyclic phosphodiesterase 4C",Mus musculus (Mouse),['Medulla'],"GO:0065007, GO:0009987, GO:0008152","GO:0003824, GO:0005488","GO:0043226, GO:0005622, GO:0042995"
O55057,PDE6D_MOUSE,"Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta",Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb']","GO:0065007, GO:0032501, GO:0009987, GO:0050896","GO:0003824, GO:0005488, GO:0098772","GO:0043226, GO:0016020, GO:0005622"
P08003,PDIA4_MOUSE,Protein disulfide-isomerase A4,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0009987, GO:0050896",GO:0003824,"GO:0031974, GO:0043226, GO:0005622, GO:0140534"
Q922R8,PDIA6_MOUSE,Protein disulfide-isomerase A6 (EC 5.3.4.1) (Thioredoxin domain-containing protein 7),Mus musculus (Mouse),"['Olfactory Bulb', ' Cerebellum', 'Medulla', ' Hipothalamus', ' Hipocampus', ' Olfactory_balb', ' Cortex']","GO:0009987, GO:0022610",GO:0003824,"GO:0043226, GO:0016020, GO:0005622, GO:0031974, GO:0140534"
Q922H2,PDK3_MOUSE,"[Pyruvate dehydrogenase (acetyl-transferring)] kinase isozyme 3, mitochondrial",Mus musculus (Mouse),"['Medulla', 'Mid_Brain']","GO:0065007, GO:0009987, GO:0008152, GO:0050896","GO:0003824, GO:0005488","GO:0031974, GO:0043226, GO:0005622"
Q8CI51,PDLI5_MOUSE,PDZ and LIM domain protein 5 (Enigma homolog) (Enigma-like PDZ and LIM domains protein),Mus musculus (Mouse),"['Olfactory Bulb', 'Medulla', ' Hipothalamus', ' Olfactory_balb', ' Cerebellum', ' Cortex']","GO:0065007, GO:0032502, GO:0009987, GO:0040007",GO:0005488,"GO:0043226, GO:0032432, GO:0005622, GO:0042641, GO:0030054"
Q8C437,PEX5R_MOUSE,PEX5-related protein,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Cerebellum', 'Cortex']","GO:0065007, GO:0009987, GO:0051179","GO:0005215, GO:0005488","GO:0043226, GO:0016020, GO:0005622, GO:0060187, GO:0042995, GO:0098796, GO:1990351"
O70591,PFD2_MOUSE,Prefoldin subunit 2,Mus musculus (Mouse),"['Medulla', 'Hipocampus', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0065007, GO:0009987",GO:0005488,"GO:0043226, GO:0005622"
Q9WU28,PFD5_MOUSE,Prefoldin subunit 5 (EIG-1) (Myc modulator 1) (c-Myc-binding protein Mm-1),Mus musculus (Mouse),"['Olfactory Bulb', 'Medulla', ' Hipothalamus', ' Hipocampus', ' Cortex']","GO:0065007, GO:0032502, GO:0009987",GO:0005488,"GO:0043226, GO:0005622"
Q8BX10,PGAM5_MOUSE,"Serine/threonine-protein phosphatase PGAM5, mitochondrial (EC 3.1.3.16) (Phosphoglycerate mutase family member 5)",Mus musculus (Mouse),"['Cortex', 'Medulla', ' Hipocampus', ' Olfactory_balb']","GO:0065007, GO:0009987, GO:0008152","GO:0003824, GO:0005488, GO:0098772","GO:0043226, GO:0016020, GO:0005622, GO:0031224"
Q61361,PGCB_MOUSE,Brevican core protein,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Mid_Brain', 'Cerebellum', 'Cortex']","GO:0040007, GO:0032502, GO:0009987, GO:0022610",GO:0005488,"GO:0042995, GO:0031224, GO:0030312, GO:0030054"
Q8BWM0,PGES2_MOUSE,Prostaglandin E synthase 2 (EC 5.3.99.3) (GATE-binding factor 1) (GBF-1) (Microsomal prostaglandin E synthase 2) (mPGES-2) [Cleaved into: Prostaglandin E synthase 2 truncated form],Mus musculus (Mouse),"['Olfactory Bulb', ' Medulla', 'Medulla', ' Hipothalamus', ' Hipocampus', ' Olfactory_balb', ' Mid_Brain', ' Cerebellum', ' Cortex']","GO:0065007, GO:0009987, GO:0008152, GO:0051179","GO:0003824, GO:0005488","GO:0043226, GO:0016020, GO:0005622, GO:0031224"
Q7TSV4,PGM2_MOUSE,Phosphoglucomutase-2 (PGM 2) (EC 5.4.2.2) (Glucose phosphomutase 2) (Phosphodeoxyribomutase) (Phosphoglucomutase-1) (Phosphopentomutase) (EC 5.4.2.7),Mus musculus (Mouse),"['Olfactory Bulb', 'Medulla', ' Olfactory_balb', ' Cerebellum']","GO:0008152, GO:0009987","GO:0003824, GO:0005488",nan
O55022,PGRC1_MOUSE,Membrane-associated progesterone receptor component 1,Mus musculus (Mouse),"['Medulla', 'Hipocampus', 'Olfactory_balb', 'Cerebellum', 'Cortex']","GO:0065007, GO:0007610, GO:0009987, GO:0008152, GO:0032501",GO:0005488,"GO:0031224, GO:0044297, GO:0016020, GO:0030054, GO:0042995"
Q9JHK4,PGTA_MOUSE,Geranylgeranyl transferase type-2 subunit alpha,Mus musculus (Mouse),"['Medulla', 'Cortex']","GO:0008152, GO:0009987","GO:0003824, GO:0005488",GO:1902494
Q8BUY9,PGTB1_MOUSE,Geranylgeranyl transferase type-1 subunit beta (EC 2.5.1.59) (Geranylgeranyl transferase type I subunit beta) (GGTase-I-beta) (Type I protein geranyl-geranyltransferase subunit beta),Mus musculus (Mouse),"['Olfactory Bulb', 'Medulla']","GO:0008152, GO:0065007, GO:0009987, GO:0050896","GO:0003824, GO:0005488","GO:1902494, GO:0140535"
A6H619,PHRF1_MOUSE,PHD and RING finger domain-containing protein 1 {ECO:0000312|MGI:MGI:2141847},Mus musculus (Mouse),"['Medulla', 'Olfactory_balb']","GO:0008152, GO:0009987",GO:0005488,nan
Q8CB19,PHTF2_MOUSE,Protein PHTF2 {ECO:0000305},Mus musculus (Mouse),['Medulla'],nan,GO:0005488,"GO:0043226, GO:0005622"
O70161,PI51C_MOUSE,Phosphatidylinositol 4-phosphate 5-kinase type-1 gamma {ECO:0000305|PubMed:9535851},Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Cerebellum', 'Cortex']","GO:0051179, GO:0065007, GO:0032502, GO:0009987, GO:0040011, GO:0022610, GO:0008152","GO:0003824, GO:0005488","GO:0043226, GO:0016020, GO:0031256, GO:0030054, GO:0042995"
Q8CD54,PIEZ2_MOUSE,Piezo-type mechanosensitive ion channel component 2,Mus musculus (Mouse),"['Medulla', 'Hipothalamus']","GO:0065007, GO:0009987, GO:0051179, GO:0050896",GO:0005215,"GO:0016020, GO:0031224"
Q9QUR7,PIN1_MOUSE,Peptidyl-prolyl cis-trans isomerase NIMA-interacting 1,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Olfactory_balb', 'Cortex']","GO:0065007, GO:0050896, GO:0032502, GO:0009987, GO:0008152","GO:0003824, GO:0005488","GO:0043226, GO:0005829, GO:0005815, GO:0005622, GO:0030054, GO:0016604, GO:0042995"
O35954,PITM1_MOUSE,Membrane-associated phosphatidylinositol transfer protein 1,Mus musculus (Mouse),"['Medulla', 'Hipothalamus', 'Hipocampus', 'Mid_Brain', 'Cerebellum']",GO:0051179,"GO:0005215, GO:0005488","GO:0043226, GO:0016020, GO:0005622, GO:0099080"
Q9DCE5,PK1IP_MOUSE,p21-activated protein kinase-interacting protein 1,Mus musculus (Mouse),['Medulla'],"GO:0065007, GO:0032502, GO:0009987",nan,"GO:0043226, GO:0005622"
Q9QYE9,PKHB1_MOUSE,Pleckstrin homology domain-containing family B member 1 (PH domain-containing family B member 1) (Evectin-1) (PH domain-containing protein in retina 1) (PHRET1) (Pleckstrin homology domain retinal protein 1),Mus musculus (Mouse),"['Cortex', 'Medulla']","GO:0065007, GO:0032502, GO:0032501",GO:0005488,GO:0031224
P70268,PKN1_MOUSE,Serine/threonine-protein kinase N1 (EC 2.7.11.13) (Protein kinase C-like 1) (Protein kinase C-like PKN) (Protein-kinase C-related kinase 1) (Serine-threonine protein kinase N),Mus musculus (Mouse),"['Olfactory Bulb', 'Medulla']","GO:0065007, GO:0050896, GO:0032502, GO:0009987, GO:0040011, GO:0002376, GO:0008152, GO:0032501","GO:0003824, GO:0005488, GO:0140110, GO:0098772","GO:0043226, GO:0016020, GO:0005622"
Q8K458,PKR2_MOUSE,Prokineticin receptor 2,Mus musculus (Mouse),"['Medulla', 'Olfactory_balb']","GO:0065007, GO:0009987, GO:0048511",GO:0060089,"GO:0016020, GO:0031224"
Q8K3R3,PLCD4_MOUSE,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-4 (EC 3.1.4.11) (Phosphoinositide phospholipase C-delta-4) (Phospholipase C-delta-4) (PLC-delta-4)",Mus musculus (Mouse),"['Medulla', ' Cortex']","GO:0008152, GO:0065007, GO:0009987, GO:0022414","GO:0003824, GO:0005488, GO:0098772","GO:0043226, GO:0016020, GO:0005622"
A2AP18,PLCH2_MOUSE,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-2 (EC 3.1.4.11) (Phosphoinositide phospholipase C-eta-2) (Phosphoinositide phospholipase C-like 4) (PLC-L4) (Phospholipase C-like protein 4) (Phospholipase C-eta-2) (PLC-eta2)",Mus musculus (Mouse),"['Medulla', ' Hipothalamus', ' Hipocampus', ' Olfactory_balb', ' Cerebellum', ' Cortex']","GO:0065007, GO:0009987, GO:0008152","GO:0003824, GO:0005488",GO:0016020
