,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
103,Q3UHD1,FT,Adhesion G protein-coupled receptor B1 {ECO:0000312|MGI:MGI:1933736},Mus musculus (Mouse),"perinuclear region of cytoplasm ISS, dendrite IDA, plasma membrane IDA, integral component of plasma membrane IBA, focal adhesion IDA, phagocytic cup IDA, postsynaptic density IDA, integral component of postsynaptic membrane ISO, dendritic spine IEA, extracellular space ISS, glutamatergic synapse ISO","GO:0030425, GO:0005615, GO:0048471, GO:0014069, GO:0043197, GO:0005887, GO:0099055, GO:0005886, GO:0005925, GO:0098978, GO:0001891","transmembrane signaling receptor activity IDA, G protein-coupled receptor activity ISS, lipopolysaccharide binding IDA, PDZ domain binding IPI, phosphatidylserine binding IDA","GO:0004888, GO:0001530, GO:0030165, GO:0004930, GO:0001786","phagocytosis, engulfment IMP, apoptotic cell clearance ISO, negative regulation of protein ubiquitination IMP, phagocytosis, recognition IMP, regulation of synaptic plasticity IMP, nervous system development IEA, negative regulation of endothelial cell migration ISS, engulfment of apoptotic cell IDA, cell surface receptor signaling pathway IEA, positive regulation of myoblast fusion IMP, negative regulation of angiogenesis ISS, positive regulation of synapse assembly IDA, negative regulation of protein catabolic process IMP, postsynaptic actin cytoskeleton organization ISO, positive regulation of reactive oxygen species biosynthetic process ISS, innate immune response IEA, regulation of synapse assembly ISO, muscle organ development IEA, adenylate cyclase-activating G protein-coupled receptor signaling pathway IBA, defense response to Gram-negative bacterium IMP","GO:0007399, GO:0045087, GO:0006910, GO:0050829, GO:0098974, GO:0048167, GO:0006911, GO:1901741, GO:0031397, GO:0007166, GO:0010596, GO:1903428, GO:0051963, GO:0043277, GO:0007517, GO:0042177, GO:0051965, GO:0016525, GO:0043652, GO:0007189"," Signal, Cell projection,  Alternative splicing,  Immunity, Transmembrane,  Neurogenesis,  Repeat,  Receptor,  Synapse, 3D-structure,  Transmembrane helix,  Myogenesis, G-protein coupled receptor, Reference proteome,  Ubl conjugation,  Disulfide bond, Membrane,  Transducer,  Cell membrane,  Glycoprotein,  Phagocytosis,  Phosphoprotein,  Direct protein sequencing,  Innate immunity,  Cell junction,  Secreted","GO:0044419, GO:0009987, GO:0065007, GO:0002376, GO:0032502, GO:0050896, GO:0051179","GO:0060089, GO:0005488","GO:0098794, GO:0042995, GO:0030054, GO:0099572, GO:0031224"
104,Q3UHK8,TNR6A_MOUSE,Trinucleotide repeat-containing gene 6A protein,Mus musculus (Mouse),"perinuclear region of cytoplasm ISS, nucleoplasm ISO, P-body ISS, intracellular membrane-bounded organelle ISO, RISC complex ISS, Golgi apparatus ISO","GO:0048471, GO:0005794, GO:0016442, GO:0043231, GO:0000932, GO:0005654","molecular adaptor activity ISS, RNA binding IEA","GO:0060090, GO:0003723","gene silencing by miRNA ISO, maintenance of protein location in cell ISS, positive regulation of nuclear-transcribed mRNA poly(A) tail shortening ISS, gene silencing by RNA ISS, positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay ISS, cellular response to starvation IDA, miRNA mediated inhibition of translation ISS","GO:0035278, GO:0032507, GO:1900153, GO:0009267, GO:0035195, GO:0031047, GO:0060213","3D-structure,  Cytoplasm, RNA-mediated gene silencing,  Translation regulation,  Reference proteome,  Phosphoprotein,  RNA-binding","GO:0065007, GO:0050896, GO:0051179, GO:0009987",GO:0005488,"GO:0043228, GO:0043227, GO:0099080, GO:0043229, GO:1990904"
105,Q3UP87,FT,Neutrophil elastase,Mus musculus (Mouse),"secretory granule ISO, collagen-containing extracellular matrix HDA, transcription repressor complex ISO, cell surface ISO, cytoplasm IDA, extracellular space ISO","GO:0005615, GO:0017053, GO:0062023, GO:0009986, GO:0005737, GO:0030141","heparin binding ISO, cytokine binding ISO, serine-type endopeptidase activity IDA, peptidase activity ISO, transcription corepressor activity ISO, endopeptidase activity ISO, protease binding ISO","GO:0004252, GO:0008233, GO:0019955, GO:0002020, GO:0008201, GO:0004175, GO:0003714","biosynthetic process of antibacterial peptides active against Gram-negative bacteria ISO, negative regulation of interleukin-8 production ISO, neutrophil-mediated killing of gram-negative bacterium ISO, positive regulation of leukocyte tethering or rolling ISO, positive regulation of smooth muscle cell proliferation ISO, positive regulation of immune response IMP, neutrophil-mediated killing of fungus IMP, defense response to fungus IMP, defense response to bacterium ISO, response to UV ISO, proteolysis ISO, negative regulation of transcription by RNA polymerase II ISO, leukocyte migration IMP, leukocyte migration involved in inflammatory response ISO, response to lipopolysaccharide IMP, response to yeast IMP, phagocytosis IMP, negative regulation of chemokine biosynthetic process ISO, acute inflammatory response to antigenic stimulus IDA, positive regulation of interleukin-8 production ISO","GO:0050900, GO:0032496, GO:0002438, GO:0070945, GO:0032717, GO:0006909, GO:0050778, GO:0002523, GO:1903238, GO:0050832, GO:0045079, GO:0042742, GO:0002812, GO:0048661, GO:0001878, GO:0032757, GO:0006508, GO:0000122, GO:0009411, GO:0070947"," Signal,  Hydrolase, Disulfide bond, Serine protease,  Glycoprotein,  Reference proteome,  Protease","GO:0009987, GO:0044419, GO:0065007, GO:0002376, GO:0040011, GO:0050896, GO:0051179, GO:0008152","GO:0098772, GO:0003824, GO:0005488, GO:0140110","GO:0043227, GO:0030312, GO:0005667"
106,Q3UR70,TGFA1_MOUSE,Transforming growth factor-beta receptor-associated protein 1,Mus musculus (Mouse),"cytoplasm IBA, intracellular membrane-bounded organelle ISO, CORVET complex IDA, membrane ISO, early endosome ISO","GO:0033263, GO:0043231, GO:0005769, GO:0005737, GO:0016020","transforming growth factor beta receptor binding ISO, SMAD binding ISO, Rab GTPase binding IBA","GO:0046332, GO:0005160, GO:0017137","endosome to lysosome transport ISO, regulation of transcription, DNA-templated ISO, endosomal vesicle fusion ISO, autophagy IBA, signal transduction ISO, intracellular protein transport IEA","GO:0006886, GO:0007165, GO:0008333, GO:0006355, GO:0006914, GO:0034058","Alternative splicing, Reference proteome,  Cytoplasm,  Endosome,  Transport,  Protein transport","GO:0009987, GO:0065007, GO:0051179, GO:0008152",GO:0005488,"GO:0043227, GO:0099023, GO:0043229"
107,Q3UTZ3,MA11_MOUSE,Microtubule-associated protein 11 {ECO:0000305},Mus musculus (Mouse),"cytoplasm IEA, centriolar satellite ISO, midbody ISS, mitotic spindle ISS, intracellular membrane-bounded organelle ISO, plasma membrane ISO","GO:0030496, GO:0034451, GO:0005886, GO:0043231, GO:0005737, GO:0072686",alpha-tubulin binding ISS,GO:0043014,regulation of cell population proliferation ISS,GO:0042127," Cytoskeleton,  Phosphoprotein, Cytoplasm,  Reference proteome",GO:0065007,GO:0005488,"GO:0043227, GO:0043228, GO:0043229"
108,Q3UW53,FT,Protein Niban 1 {ECO:0000305},Mus musculus (Mouse),"cytosol ISO, plasma membrane ISO, cytoplasm ISS","GO:0005886, GO:0005829, GO:0005737",,,"response to endoplasmic reticulum stress IDA, negative regulation of protein phosphorylation IMP, positive regulation of protein phosphorylation IMP, positive regulation of translation IMP","GO:0034976, GO:0001934, GO:0045727, GO:0001933","Reference proteome, Cytoplasm,  Myristate,  Membrane,  Translation regulation,  Lipoprotein,  Phosphoprotein,  Stress response","GO:0009987, GO:0065007, GO:0050896",,
109,Q3UYI6,FUZZY_MOUSE,Protein fuzzy homolog,Mus musculus (Mouse),"cytoplasm IEA, cytoskeleton IEA, cell projection IEA","GO:0042995, GO:0005856, GO:0005737",,,"protein transport IEA, embryonic skeletal system morphogenesis IMP, establishment of planar polarity IMP, spinal cord dorsal/ventral patterning IMP, roof of mouth development IMP, aorta development IMP, positive regulation of cilium assembly IMP, hair follicle development IMP, cardiac septum development IMP, tongue morphogenesis IMP, larynx morphogenesis IMP, negative regulation of cell population proliferation IMP, positive regulation of protein processing IMP, negative regulation of cell migration ISS, negative regulation of canonical Wnt signaling pathway IMP, regulation of smoothened signaling pathway IMP, negative regulation of neural crest formation IMP, anterior/posterior pattern specification IMP, non-motile cilium assembly IMP, embryonic body morphogenesis IMP, coronary vasculature development IMP, vesicle-mediated transport IEA, neural tube closure IMP, embryonic digit morphogenesis IMP, cilium assembly IMP, spinal cord development IMP, negative regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation IMP, embryonic neurocranium morphogenesis IMP","GO:0090090, GO:0015031, GO:0060271, GO:0030336, GO:0120223, GO:2000314, GO:0060976, GO:0010954, GO:0060021, GO:0090301, GO:0008285, GO:0048704, GO:0021513, GO:0010172, GO:0009952, GO:0008589, GO:0021510, GO:0001843, GO:0001736, GO:1905515, GO:0045724, GO:0048702, GO:0016192, GO:0003279, GO:0035904, GO:0001942, GO:0043587, GO:0042733","Alternative splicing,  Developmental protein, Reference proteome, Cytoplasm,  Cilium biogenesis/degradation,  Cell projection,  Transport,  Cytoskeleton,  Protein transport","GO:0009987, GO:0032501, GO:0065007, GO:0032502, GO:0051179",,"GO:0043228, GO:0043229"
110,Q3UZZ6,ST1D1_MOUSE,Sulfotransferase 1 family member D1,Mus musculus (Mouse),cytoplasm IEA,GO:0005737,"aryl sulfotransferase activity IDA, sulfotransferase activity IDA","GO:0008146, GO:0004062","lipid metabolic process IEA, sulfate assimilation IDA, sulfation IDA, catecholamine metabolic process IEA","GO:0006629, GO:0000103, GO:0051923, GO:0006584","Reference proteome,  Transferase, 3D-structure,  Cytoplasm,  Catecholamine metabolism,  Lipid metabolism","GO:0009987, GO:0008152",GO:0003824,
111,Q3V079,BBOF1_MOUSE,Basal body-orientation factor 1 {ECO:0000250|UniProtKB:Q8ND07},Mus musculus (Mouse),"ciliary basal body ISS, cytoplasm IEA","GO:0036064, GO:0005737",,,motile cilium assembly ISS,GO:0044458,"Reference proteome,  Cilium,  Cytoplasm, Cell projection,  Coiled coil,  Cytoskeleton",GO:0009987,,GO:0005815
112,Q497I4,KRT35_MOUSE,"Keratin, type I cuticular Ha5 {ECO:0000250|UniProtKB:Q92764}",Mus musculus (Mouse),intermediate filament IEA,GO:0005882,structural molecule activity IEA,GO:0005198,,,"Coiled coil,  Reference proteome,  Keratin,  Intermediate filament",,,GO:0099080
113,Q4KL13,CN028_MOUSE,Uncharacterized protein C14orf28 homolog,Mus musculus (Mouse),,,,,,,Reference proteome,,,
114,Q504N2,S22AF_MOUSE,Solute carrier family 22 member 15,Mus musculus (Mouse),integral component of membrane IEA,GO:0016021,transmembrane transporter activity IEA,GO:0022857,ion transport IEA,GO:0006811,"Alternative splicing, Reference proteome,  Membrane,  Ion transport,  Transmembrane,  Glycoprotein,  Transmembrane helix,  Transport",GO:0051179,GO:0005215,GO:0031224
115,Q50L41,PA24F_MOUSE,Cytosolic phospholipase A2 zeta,Mus musculus (Mouse),"ruffle membrane IDA, cytoplasm IDA, vesicle IDA, cytosol IDA, mitochondrion IEA","GO:0032587, GO:0031982, GO:0005829, GO:0005737, GO:0005739","calcium-dependent phospholipid binding IBA, phospholipase A2 activity IDA, lysophospholipase activity IDA, phospholipase A2 activity (consuming 1,2-dipalmitoylphosphatidylcholine) IEA, calcium ion binding IBA, phospholipase A2 activity consuming 1,2-dioleoylphosphatidylethanolamine) IEA, calcium-dependent phospholipase A2 activity IDA","GO:0004623, GO:0005544, GO:0047498, GO:0102568, GO:0102567, GO:0004622, GO:0005509","glycerophospholipid catabolic process IBA, cellular response to antibiotic IDA, arachidonic acid secretion IDA, fatty acid transport IDA, prostaglandin biosynthetic process IDA, cellular response to organic cyclic compound IDA","GO:0046475, GO:0001516, GO:0071236, GO:0015908, GO:0050482, GO:0071407"," Phospholipid metabolism,  Hydrolase,  Lipid degradation,  Cytoplasm,  Membrane,  Cell membrane,  Mitochondrion,  Metal-binding, Phospholipid degradation, Calcium,  Reference proteome, Lipid metabolism","GO:0009987, GO:0050896, GO:0051179, GO:0008152","GO:0003824, GO:0005488","GO:0043227, GO:0098590, GO:0031256, GO:0043229"
116,Q571F8,GLSL_MOUSE,"Glutaminase liver isoform, mitochondrial",Mus musculus (Mouse),mitochondrion HDA,GO:0005739,glutaminase activity IBA,GO:0004359,"reactive oxygen species metabolic process ISO, glutamate biosynthetic process IBA, regulation of apoptotic process ISO, glutamine catabolic process IBA","GO:0072593, GO:0042981, GO:0006537, GO:0006543"," Reference proteome,  Hydrolase,  ANK repeat, Repeat,  Mitochondrion, Acetylation,  Transit peptide","GO:0009987, GO:0065007, GO:0008152",GO:0003824,"GO:0043227, GO:0043229"
117,Q5DU05,CE164_MOUSE,Centrosomal protein of 164 kDa {ECO:0000250|UniProtKB:Q9UPV0},Mus musculus (Mouse),"9+2 motile cilium IDA, nucleoplasm ISO, ciliary transition fiber IDA, centriole IDA, cytoplasm IEA, centrosome ISO, intracellular membrane-bounded organelle ISO, apical part of cell IDA, cilium IDA","GO:0045177, GO:0005929, GO:0097539, GO:0043231, GO:0005737, GO:0005813, GO:0097729, GO:0005814, GO:0005654",,,"DNA repair IEA, cell cycle IEA, cell division IEA, cilium assembly ISS","GO:0060271, GO:0051301, GO:0006281, GO:0007049"," Cell cycle, Alternative splicing, Cilium biogenesis/degradation,  Cell division, DNA damage,  Nucleus, Reference proteome,  Cytoplasm,  Mitosis,  Coiled coil,  DNA repair,  Cytoskeleton,  Phosphoprotein","GO:0009987, GO:0050896, GO:0008152",,"GO:0005815, GO:0043228, GO:0043227, GO:0042995, GO:0005929, GO:0043229"
118,Q5EBI0,S2610_MOUSE,Solute carrier family 26 member 10,Mus musculus (Mouse),"integral component of plasma membrane IBA, basolateral plasma membrane IBA","GO:0016323, GO:0005887","secondary active sulfate transmembrane transporter activity IEA, chloride transmembrane transporter activity IBA, anion, oxalate transmembrane transporter activity IBA, sulfate transmembrane transporter activity IBA, bicarbonate transmembrane transporter activity IBA","GO:0015301, GO:0015108, GO:0015116, GO:0015106, GO:0008271, GO:0019531",,," Membrane,  Transmembrane, Transmembrane helix, Antiport,  Transport,  Reference proteome,  Chloride",,GO:0005215,"GO:0098590, GO:0031224"
119,Q5HZJ0,RNC_MOUSE,Ribonuclease 3,Mus musculus (Mouse),"nucleolus IEA, postsynaptic density IDA, nucleus IBA, microprocessor complex ISO","GO:0070877, GO:0005730, GO:0014069, GO:0005634","protein homodimerization activity ISO, lipopolysaccharide binding ISO, ribonuclease III activity ISO, R-SMAD binding ISO, double-stranded RNA binding IBA, metal ion binding IEA, DEAD/H-box RNA helicase binding ISO, primary miRNA binding ISO, endoribonuclease activity IDA, SMAD binding ISO","GO:0046332, GO:0046872, GO:0001530, GO:0017151, GO:0070412, GO:0004525, GO:0042803, GO:0070878, GO:0003725, GO:0004521","defense response to Gram-positive bacterium ISO, regulation of gene expression IMP, production of siRNA involved in RNA interference IBA, pre-miRNA processing IDA, RNA processing IBA, rRNA catabolic process IEA, regulation of miRNA metabolic process IMP, defense response to Gram-negative bacterium ISO, ribosome biogenesis IEA, positive regulation of gene expression IMP, regulation of inflammatory response IMP, primary miRNA processing ISO, regulation of regulatory T cell differentiation IMP, miRNA metabolic process IMP","GO:0031054, GO:2000628, GO:0050829, GO:0006396, GO:0010468, GO:0031053, GO:0042254, GO:0010586, GO:0045589, GO:0010628, GO:0030422, GO:0050727, GO:0016075, GO:0050830","Nucleus,  Repeat,  Hydrolase, Endonuclease, RNA-binding,  Zinc,  Ribosome biogenesis,  Magnesium,  Manganese,  Metal-binding,  Nuclease,  Reference proteome,  Phosphoprotein","GO:0009987, GO:0044419, GO:0065007, GO:0050896, GO:0008152","GO:0005488, GO:0003824","GO:0043228, GO:0140513, GO:0043227, GO:1902494, GO:0043229, GO:0099572"
120,Q5PRF0,HTR5A_MOUSE,HEAT repeat-containing protein 5A,Mus musculus (Mouse),"endocytic vesicle IBA, cytosol IEA","GO:0005829, GO:0030139",,,"endocytosis IBA, protein localization IBA, retrograde transport, endosome to Golgi IBA","GO:0042147, GO:0006897, GO:0008104","Alternative splicing,  Phosphoprotein,  Repeat,  Reference proteome","GO:0009987, GO:0051179",,GO:0043227
