Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
G5BKL3_MOUSE,G5BKL3_HETGA,Histone H4 {ECO:0000256|RuleBase:RU000528},Heterocephalus glaber (Naked mole rat),nuclear nucleosome IEA,GO:0000788,"DNA binding IEA, protein heterodimerization activity IEA, protein domain specific binding IEA","GO:0003677, GO:0019904, GO:0046982","DNA replication-dependent nucleosome assembly IEA, DNA-templated transcription, initiation IEA, DNA replication-independent nucleosome assembly IEA, negative regulation of megakaryocyte differentiation IEA","GO:0006335, GO:0006336, GO:0045653, GO:0006352","DNA-binding {ECO:0000256|ARBA:ARBA00023269, ECO:0000256|RuleBase:RU000528}, Nucleus {ECO:0000256|ARBA:ARBA00023242, ECO:0000256|RuleBase:RU000528}, ECO:0000256|RuleBase:RU000528}, Reference proteome {ECO:0000313|Proteomes:UP000006813}, Hydroxylation {ECO:0000256|ARBA:ARBA00023278}, Nucleosome core {ECO:0000256|ARBA:ARBA00023269,, Methylation {ECO:0000256|ARBA:ARBA00022481}, Citrullination {ECO:0000256|ARBA:ARBA00022934}, Ubl conjugation {ECO:0000256|ARBA:ARBA00022843}, Chromosome {ECO:0000256|ARBA:ARBA00023269, ECO:0000256|RuleBase:RU000528}, Isopeptide bond {ECO:0000256|ARBA:ARBA00022499}"
P62805_MOUSE,H4_HUMAN,Histone H4,Homo sapiens (Human),"extracellular region TAS, nucleoplasm TAS, extracellular exosome HDA, nucleosome IDA, nuclear nucleosome IDA, protein-containing complex IDA, membrane HDA, nucleus IDA, nuclear chromosome, telomeric region HDA, nuclear chromosome IDA","GO:0000788, GO:0005634, GO:0000786, GO:0016020, GO:0000228, GO:0005576, GO:0000784, GO:0070062, GO:0005654, GO:0032991","DNA binding IBA, protein heterodimerization activity IEA, protein domain specific binding IPI, RNA binding HDA","GO:0003677, GO:0019904, GO:0003723, GO:0046982","DNA-templated transcription, initiation IEA, DNA replication-independent nucleosome assembly IDA, regulation of megakaryocyte differentiation TAS, cellular protein metabolic process TAS, negative regulation of megakaryocyte differentiation IDA, CENP-A containing nucleosome assembly TAS, telomere organization TAS, double-strand break repair via nonhomologous end joining TAS, rDNA heterochromatin assembly TAS, DNA replication-dependent nucleosome assembly IDA, nucleosome assembly IDA, regulation of gene silencing by miRNA TAS, telomere capping TAS, negative regulation of gene expression, epigenetic TAS","GO:0016233, GO:0060964, GO:0006303, GO:0045814, GO:0006336, GO:0034080, GO:0006352, GO:0045653, GO:0045652, GO:0032200, GO:0044267, GO:0006335, GO:0006334, GO:0000183"," Direct protein sequencing,  Nucleus,  Phosphoprotein,  Reference proteome,  Ubl conjugation,  Chromosome, Citrullination,  Methylation, Polymorphism, Isopeptide bond,  Hydroxylation, 3D-structure,  Chromosomal rearrangement,  Nucleosome core,  Acetylation,  DNA-binding"
Q3THW5_MOUSE,H2AV_MOUSE,Histone H2A.V,Mus musculus (Mouse),"nucleosome IEA, nucleus ISO, nuclear chromatin IBA","GO:0000786, GO:0000790, GO:0005634","DNA binding IBA, protein heterodimerization activity IEA","GO:0003677, GO:0046982","chromatin silencing IBA, chromatin organization IBA","GO:0006325, GO:0006342"," Nucleus, Acetylation,  Ubl conjugation,  Chromosome,  Nucleosome core, Reference proteome,  DNA-binding"
A0A1B8Y828_MOUSE,A0A1B8Y828_XENTR,Histone H2A {ECO:0000256|RuleBase:RU003767},Xenopus tropicalis (Western clawed frog) (Silurana tropicalis),"nucleosome IEA, nuclear chromatin IBA","GO:0000786, GO:0000790","DNA binding IBA, protein heterodimerization activity IEA","GO:0003677, GO:0046982","chromatin silencing IBA, chromatin organization IBA","GO:0006325, GO:0006342","DNA-binding {ECO:0000256|ARBA:ARBA00023269, ECO:0000256|RuleBase:RU003767}, ECO:0000256|RuleBase:RU003767}, Nucleus {ECO:0000256|ARBA:ARBA00023242, ECO:0000256|RuleBase:RU003767}, Nucleosome core {ECO:0000256|ARBA:ARBA00023269,, Ubl conjugation {ECO:0000256|ARBA:ARBA00022843}, Chromosome {ECO:0000256|ARBA:ARBA00023269, ECO:0000256|RuleBase:RU003767}, Acetylation {ECO:0000256|ARBA:ARBA00022990}"
G4WAW9_MOUSE,SELM_ERISI,Selenoprotein M {ECO:0000303|PubMed:21557973},Eriocheir sinensis (Chinese mitten crab),endoplasmic reticulum IEA,GO:0005783,,,,," Selenocysteine, Endoplasmic reticulum,  Signal,  Selenium"
O88910_MOUSE,MPP3_MOUSE,MAGUK p55 subfamily member 3,Mus musculus (Mouse),,,PDZ domain binding ISO,GO:0030165,,," Repeat,  Reference proteome, Phosphoprotein,  SH3 domain"
A6NL88_MOUSE,SHSA7_HUMAN,Protein shisa-7 {ECO:0000305},Homo sapiens (Human),"postsynaptic density membrane IEA, dendritic spine membrane IBA, synapse IBA, postsynaptic membrane IBA, asymmetric, glutamatergic, excitatory synapse ISS, integral component of postsynaptic specialization membrane IEA, AMPA glutamate receptor complex IBA, postsynaptic density ISS","GO:0099060, GO:0032591, GO:0014069, GO:0045202, GO:0098839, GO:0098985, GO:0032281, GO:0045211","ionotropic glutamate receptor binding ISS, GABA receptor binding ISS","GO:0050811, GO:0035255","regulation of AMPA glutamate receptor clustering ISS, regulation of short-term neuronal synaptic plasticity IBA, positive regulation of long-term synaptic potentiation ISS, regulation of postsynaptic neurotransmitter receptor activity IEA, regulation of AMPA receptor activity IBA, memory ISS, regulation of GABA-A receptor activity ISS, gamma-aminobutyric acid receptor clustering ISS, gamma-aminobutyric acid signaling pathway ISS","GO:2000311, GO:0098962, GO:0007613, GO:1904717, GO:0097112, GO:0007214, GO:0106040, GO:1900273, GO:0048172","Transmembrane,  Phosphoprotein,  Cell membrane,  Glycoprotein,  Reference proteome,  Signal,  Membrane, Cell junction,  Synapse,  Transmembrane helix, Postsynaptic cell membrane"
Q6ZPF3_MOUSE,FT,T-lymphoma invasion and metastasis-inducing protein 2 {ECO:0000305},Mus musculus (Mouse),"cytoplasm IDA, synapse IBA, membrane IDA, growth cone IEA, perikaryon IEA, filopodium IEA, lamellipodium IEA","GO:0005737, GO:0043204, GO:0016020, GO:0030175, GO:0030027, GO:0030426, GO:0045202","Rac guanyl-nucleotide exchange factor activity IBA, guanyl-nucleotide exchange factor activity IDA, GTPase activator activity IDA","GO:0005096, GO:0030676, GO:0005085","small GTPase mediated signal transduction IBA, positive regulation of axonogenesis IBA, activation of GTPase activity IBA","GO:0050772, GO:0007264, GO:0090630"," Alternative splicing,  Lipoprotein,  Cell projection,  Reference proteome,  Guanine-nucleotide releasing factor,  Repeat, Phosphoprotein, Cytoplasm, 3D-structure,  Myristate,  Coiled coil"
D3Z518_MOUSE,D3Z518_MOUSE,,Mus musculus (Mouse),,,,,"cardiac muscle cell differentiation IMP, cardiac muscle cell fate commitment IGI","GO:0055007, GO:0060923","Reference proteome {ECO:0000313|Proteomes:UP000000589}, Proteomics identification {ECO:0000213|MaxQB:D3Z518}"
P56945_MOUSE,BCAR1_HUMAN,Breast cancer anti-estrogen resistance protein 1,Homo sapiens (Human),"actin cytoskeleton IEA, cytoplasm IDA, focal adhesion IDA, cytosol TAS, ruffle IDA, axon IEA, lamellipodium IEA","GO:0005737, GO:0015629, GO:0030027, GO:0005925, GO:0030424, GO:0001726, GO:0005829","protein kinase binding IPI, SH3 domain binding IEA","GO:0019901, GO:0017124","G protein-coupled receptor signaling pathway ISS, cell adhesion IEA, platelet-derived growth factor receptor signaling pathway ISS, regulation of cell growth TAS, T cell receptor signaling pathway NAS, actin filament organization IDA, insulin receptor signaling pathway ISS, cell chemotaxis IMP, vascular endothelial growth factor receptor signaling pathway IMP, neurotrophin TRK receptor signaling pathway ISS, integrin-mediated signaling pathway IDA, epidermal growth factor receptor signaling pathway ISS, B cell receptor signaling pathway IDA, cell division NAS, hepatocyte growth factor receptor signaling pathway IMP, positive regulation of endothelial cell migration IDA, regulation of apoptotic process TAS, actin filament reorganization IBA, cellular response to hepatocyte growth factor stimulus IMP, positive regulation of cell migration IDA, endothelin receptor signaling pathway IDA, antigen receptor-mediated signaling pathway IDA, transmembrane receptor protein tyrosine kinase signaling pathway IBA, cell migration IDA","GO:0048008, GO:0090527, GO:0048012, GO:0007015, GO:0007173, GO:0001558, GO:0086100, GO:0030335, GO:0007169, GO:0051301, GO:0008286, GO:0007155, GO:0016477, GO:0060326, GO:0048010, GO:0050853, GO:0042981, GO:0050852, GO:0035729, GO:0007229, GO:0048011, GO:0007186, GO:0010595, GO:0050851"," Polymorphism,  Alternative splicing,  Cell projection,  Phosphoprotein, Direct protein sequencing,  Diabetes mellitus, 3D-structure,  Cytoplasm, Reference proteome, Cell junction,  SH3-binding,  Acetylation,  Cell adhesion,  SH3 domain"
Q80TB8_MOUSE,VAT1L_MOUSE,Synaptic vesicle membrane protein VAT-1 homolog-like,Mus musculus (Mouse),,,"oxidoreductase activity IEA, zinc ion binding IEA","GO:0008270, GO:0016491",,," Reference proteome, Oxidoreductase,  Phosphoprotein"
A0A2R8VHF1_MOUSE,A0A2R8VHF1_MOUSE,,Mus musculus (Mouse),integral component of membrane IEA,GO:0016021,,,,,"Transmembrane {ECO:0000256|SAM:Phobius}, Proteomics identification {ECO:0000213|MaxQB:A0A2R8VHF1,, Transmembrane helix {ECO:0000256|SAM:Phobius}, ECO:0000213|PeptideAtlas:A0A2R8VHF1}, Membrane {ECO:0000256|SAM:Phobius}, Reference proteome {ECO:0000313|Proteomes:UP000000589}"
P54764_MOUSE,EPHA4_HUMAN,Ephrin type-A receptor 4,Homo sapiens (Human),"adherens junction IEA, Golgi apparatus IEA, postsynaptic density membrane IEA, dendrite ISS, neuron projection IBA, endoplasmic reticulum IEA, integral component of plasma membrane ISS, filopodium IEA, Schaffer collateral - CA1 synapse IEA, receptor complex IBA, dendritic spine ISS, early endosome membrane ISS, glutamatergic synapse IEA, integral component of presynaptic membrane IEA, cell surface IEA, axonal growth cone IEA, axon terminus IEA, mitochondrial outer membrane IEA, axon ISS, cytoplasm ISS, perikaryon IEA, neuromuscular junction IEA, plasma membrane TAS, dendritic shaft ISS","GO:0043204, GO:0098685, GO:0043197, GO:0005741, GO:0043235, GO:0005794, GO:0005912, GO:0031901, GO:0043679, GO:0098839, GO:0099056, GO:0030425, GO:0098978, GO:0030424, GO:0043198, GO:0031594, GO:0005887, GO:0005737, GO:0030175, GO:0005886, GO:0005783, GO:0009986, GO:0043005, GO:0044295","ATP binding IEA, GPI-linked ephrin receptor activity ISS, kinase activity IGI, protein kinase activity IDA, ephrin receptor binding IEA, transmembrane receptor protein tyrosine kinase activity IBA, PH domain binding IPI, protein tyrosine kinase binding IPI, DH domain binding IDA, identical protein binding IEA, amyloid-beta binding TAS, transmembrane-ephrin receptor activity ISS","GO:0042802, GO:0004672, GO:0005005, GO:0001540, GO:1990782, GO:0097161, GO:0016301, GO:0004714, GO:0005004, GO:0042731, GO:0005524, GO:0046875","positive regulation of JUN kinase activity IEA, cell adhesion IEA, axon guidance IBA, positive regulation of dendrite morphogenesis IEA, regulation of axonogenesis ISS, neuron projection fasciculation ISS, negative regulation of proteolysis involved in cellular protein catabolic process IGI, motor neuron axon guidance ISS, negative regulation of neuron projection development ISS, neuron projection guidance ISS, nephric duct morphogenesis IEA, positive regulation of kinase activity IBA, adult walking behavior IEA, positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process IGI, protein autophosphorylation IDA, negative regulation of long-term synaptic potentiation ISS, peptidyl-tyrosine phosphorylation IDA, fasciculation of motor neuron axon ISS, cellular response to amyloid-beta ISS, adherens junction organization IEA, ephrin receptor signaling pathway IGI, fasciculation of sensory neuron axon ISS, protein stabilization IGI, negative regulation of axon regeneration ISS, regulation of GTPase activity ISS, transmembrane receptor protein tyrosine kinase signaling pathway IBA, positive regulation of protein tyrosine kinase activity ISS, corticospinal tract morphogenesis ISS, positive regulation of amyloid-beta formation IGI, multicellular organism development IBA, regulation of astrocyte differentiation ISS, positive regulation of Rho guanyl-nucleotide exchange factor activity IDA, cochlea development IEA, regulation of modification of synaptic structure ISS, regulation of dendritic spine morphogenesis ISS, glial cell migration IEA","GO:0050775, GO:0043507, GO:0048013, GO:0061098, GO:0050770, GO:0007628, GO:0010977, GO:2001108, GO:0007275, GO:0007169, GO:0097156, GO:0050821, GO:0034332, GO:0097485, GO:0043087, GO:1902004, GO:1900272, GO:1905244, GO:0018108, GO:0007155, GO:0008045, GO:0072178, GO:0048710, GO:0097155, GO:0021957, GO:0106030, GO:1904646, GO:0061001, GO:0007411, GO:0033674, GO:0090102, GO:0046777, GO:1903051, GO:0048681, GO:1902961, GO:0008347"," Receptor,  Postsynaptic cell membrane,  Signal,  Membrane,  Transferase, Endosome,  Neurogenesis,  Synapse,  Nucleotide-binding,  Tyrosine-protein kinase,  Cell projection,  Transmembrane,  Cell membrane,  Glycoprotein, Cell junction,  Alternative splicing,  Developmental protein,  ATP-binding, Phosphoprotein, Reference proteome,  Polymorphism,  Kinase,  Repeat, 3D-structure,  Cell adhesion, Transmembrane helix"
Q8CC35_MOUSE,SYNPO_MOUSE,Synaptopodin,Mus musculus (Mouse),"cytosol ISS, postsynaptic density IEA, nucleus IBA, stress fiber IDA, actin cytoskeleton IDA, bicellular tight junction IEA, perikaryon IEA, spine apparatus IDA, dendritic spine NAS, glutamatergic synapse IDA, dendrite ISO, Z disc IBA","GO:0005634, GO:0043204, GO:0014069, GO:0030425, GO:0098978, GO:0097444, GO:0005923, GO:0015629, GO:0030018, GO:0001725, GO:0043197, GO:0005829",actin binding IDA,GO:0003779,"modification of dendritic spine ISO, visual learning IMP, regulation of stress fiber assembly IDA, spine apparatus assembly IMP, positive regulation of actin filament bundle assembly IDA, positive regulation of postsynaptic cytosolic calcium concentration IDA, cortical cytoskeleton organization NAS, regulation of long-term neuronal synaptic plasticity IMP","GO:1905355, GO:0051492, GO:0048169, GO:0030865, GO:0098886, GO:0099588, GO:0032233, GO:0008542"," Tight junction,  Alternative splicing, Methylation,  Cell projection,  Phosphoprotein,  Cell junction,  Reference proteome,  Glycoprotein, Actin-binding,  Cytoskeleton, Cytoplasm,  Synapse,  Direct protein sequencing"
Q9ESM2_MOUSE,FT,Hyaluronan and proteoglycan link protein 2,Rattus norvegicus (Rat),extracellular matrix ISO,GO:0031012,hyaluronic acid binding IEA,GO:0005540,"establishment of blood-nerve barrier ISO, cell adhesion IEA, extracellular matrix assembly ISO, skeletal system development IBA, central nervous system development IBA","GO:0007155, GO:0008065, GO:0085029, GO:0007417, GO:0001501"," Extracellular matrix, Disulfide bond,  Reference proteome,  Signal,  Repeat,  Hyaluronic acid,  Secreted, Immunoglobulin domain"
Q4V897_MOUSE,CC90B_RAT,"Coiled-coil domain-containing protein 90B, mitochondrial",Rattus norvegicus (Rat),"integral component of membrane IEA, mitochondrion IBA, mitochondrial membrane IEA","GO:0005739, GO:0016021, GO:0031966",,,,,"Coiled coil,  Transit peptide, Transmembrane,  Reference proteome,  Membrane,  Mitochondrion,  Transmembrane helix"
P56652_MOUSE,ITIH3_BOVIN,Inter-alpha-trypsin inhibitor heavy chain H3,Bos taurus (Bovine),extracellular region IEA,GO:0005576,serine-type endopeptidase inhibitor activity IEA,GO:0004867,hyaluronan metabolic process IEA,GO:0030212," Proteoglycan,  Secreted, Direct protein sequencing,  Glycoprotein,  Serine protease inhibitor,  Signal, Reference proteome,  Protease inhibitor"
B5DFQ4_MOUSE,RHG26_XENTR,Rho GTPase-activating protein 26,Xenopus tropicalis (Western clawed frog) (Silurana tropicalis),"cytoplasm IEA, cytoskeleton IEA, focal adhesion IEA","GO:0005737, GO:0005925, GO:0005856",GTPase activator activity IBA,GO:0005096,"actin cytoskeleton organization IEA, signal transduction IEA, regulation of small GTPase mediated signal transduction IEA","GO:0007165, GO:0030036, GO:0051056"," Cell junction, GTPase activation,  Reference proteome, Alternative splicing,  Cytoskeleton,  Cytoplasm,  SH3 domain"
P62024_MOUSE,PHAR1_RAT,Phosphatase and actin regulator 1,Rattus norvegicus (Rat),"nucleus ISS, cytosol ISS, synapse IDA","GO:0005634, GO:0045202, GO:0005829","protein phosphatase inhibitor activity IEA, actin binding ISS, protein phosphatase 1 binding IDA","GO:0008157, GO:0003779, GO:0004864","dendrite arborization ISS, regulation of neuron migration ISS, cell motility ISO, stress fiber assembly ISS, cerebral cortex development ISS, actin cytoskeleton reorganization ISS, actin cytoskeleton organization IBA, regulation of phosphorylation IDA, actomyosin structure organization ISS","GO:0048870, GO:0140059, GO:0043149, GO:2001222, GO:0030036, GO:0031532, GO:0031032, GO:0021987, GO:0042325"," Nucleus,  Phosphoprotein,  Cell junction,  Reference proteome, Protein phosphatase inhibitor, Actin-binding,  Repeat,  Cytoplasm,  Synapse"
