Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
Q80TY0,FNBP1_MOUSE,Formin-binding protein 1,Mus musculus (Mouse),"cytoplasmic vesicle IEA, clathrin-coated pit IEA, cell cortex IEA, lysosome IEA, cytoskeleton IEA","GO:0005938, GO:0005905, GO:0005764, GO:0031410, GO:0005856","lipid binding IEA, identical protein binding ISO","GO:0042802, GO:0008289","signal transduction IEA, nervous system development ISO, endocytosis IEA","GO:0007399, GO:0006897, GO:0007165"," Coated pit, Lysosome,  Cytoplasmic vesicle,  Cell membrane,  Lipid-binding,  Membrane,  Phosphoprotein,  Reference proteome,  SH3 domain, Acetylation,  Endocytosis,  Alternative splicing,  Coiled coil, Cytoplasm,  Cytoskeleton"
Q9D832,DNJB4_MOUSE,DnaJ homolog subfamily B member 4,Mus musculus (Mouse),"nucleoplasm ISO, plasma membrane ISO, cytosol ISO","GO:0005886, GO:0005654, GO:0005829","chaperone binding ISO, unfolded protein binding IBA, ATPase activator activity ISS","GO:0001671, GO:0051082, GO:0051087",chaperone cofactor-dependent protein refolding IBA,GO:0051085," Cytoplasm,  Membrane, Cell membrane,  Phosphoprotein,  Chaperone, Reference proteome"
Q9QZ73,DCNL1_MOUSE,DCN1-like protein 1 {ECO:0000305},Mus musculus (Mouse),"cytoplasm ISS, nucleoplasm ISO, ubiquitin ligase complex ISO, nucleus ISS, cytosol ISO","GO:0000151, GO:0005654, GO:0005634, GO:0005829, GO:0005737","ubiquitin-like protein binding IBA, ubiquitin conjugating enzyme binding IBA, cullin family protein binding ISS","GO:0031624, GO:0032182, GO:0097602","protein neddylation IBA, regulation of protein ubiquitination ISS, positive regulation of protein neddylation ISS, positive regulation of ubiquitin-protein transferase activity IBA, regulation of protein neddylation ISS","GO:0051443, GO:2000434, GO:2000436, GO:0031396, GO:0045116"," Nucleus,  Cytoplasm,  Reference proteome, Ubl conjugation, Acetylation,  Proto-oncogene,  Ubl conjugation pathway"
P52503,NDUS6_MOUSE,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 6, mitochondrial",Mus musculus (Mouse),"mitochondrion IDA, mitochondrial respiratory chain complex I IDA","GO:0005739, GO:0005747",,,"kidney development IMP, mitochondrial electron transport, NADH to ubiquinone IBA, mitochondrion morphogenesis IMP, muscle contraction IMP, respiratory electron transport chain IMP, multicellular organism aging IMP, multicellular organism growth IMP, fatty acid metabolic process IMP, circulatory system development IMP, reproductive system development IMP, mitochondrial respiratory chain complex I assembly IMP","GO:0032981, GO:0006631, GO:0006936, GO:0010259, GO:0070584, GO:0006120, GO:0022904, GO:0035264, GO:0072359, GO:0061458, GO:0001822","Transit peptide,  Transport,  Acetylation,  Electron transport,  Membrane,  Reference proteome, 3D-structure,  Respiratory chain, Mitochondrion inner membrane,  Mitochondrion"
Q80W54,FACE1_MOUSE,CAAX prenyl protease 1 homolog,Mus musculus (Mouse),"membrane IDA, protein-containing complex ISO, nuclear envelope IDA, nuclear inner membrane IEA, integral component of endoplasmic reticulum membrane IBA","GO:0005637, GO:0016020, GO:0005635, GO:0030176, GO:0032991","endopeptidase activity IDA, metalloendopeptidase activity IDA, metal ion binding IEA, double-stranded DNA binding IGI","GO:0003690, GO:0004222, GO:0004175, GO:0046872","regulation of defense response to virus IMP, regulation of histone H4 acetylation IMP, histone H2B-K5 acetylation IMP, prenylated protein catabolic process IDA, cardiac muscle fiber development IMP, hair follicle development IMP, histone H2B acetylation IMP, growth plate cartilage development IMP, neuromuscular process IMP, bone mineralization IGI, cellular response to DNA damage stimulus IMP, inflammatory cell apoptotic process IMP, regulation of hormone metabolic process IMP, epidermis development IMP, regulation of blood circulation IMP, regulation of transcription, DNA-templated IMP, regulation of RNA polymerase II regulatory region sequence-specific DNA binding IMP, regulation of fibroblast proliferation IMP, regulation of multicellular organism growth IGI, nuclear envelope organization IMP, regulation of bone mineralization IGI, cardiac conduction IMP, histone H2A phosphorylation IMP, protein processing IMP, regulation of DNA methylation IMP, thymus development IMP, hypomethylation of CpG island IMP, determination of adult lifespan IMP, multicellular organism growth IMP, regulation of lipid metabolic process IMP, cardiac ventricle development IMP, regulation of autophagy IMP, kidney morphogenesis IMP, regulation of termination of RNA polymerase I transcription IMP, adult walking behavior IMP, response to DNA damage checkpoint signaling IMP, regulation of mitotic cell cycle DNA replication IMP, calcium ion import into sarcoplasmic reticulum IMP, regulation of TOR signaling IMP, ventricular cardiac muscle tissue development IMP, DNA repair IMP, maintenance of rDNA IMP, regulation of stress-activated protein kinase signaling cascade IMP, liver development IMP, chromatin organization IMP, cellular lipid metabolic process IMP, chromosome organization IMP, nucleus organization IMP, regulation of cellular senescence IMP, regulation of cell shape IMP, negative regulation of gene expression IMP, regulation of glucose metabolic process IMP, regulation of DNA damage response, signal transduction by p53 class mediator IMP, CAMKK-AMPK signaling cascade IMP, CAAX-box protein processing IBA, heart morphogenesis IMP, regulation of heart contraction IMP, regulation of ventricular cardiac muscle cell membrane repolarization IMP, positive regulation of gene expression IMP, cellular response to gamma radiation IMP, regulation of mitotic cell cycle IMP, regulation of histone H4-K16 acetylation IMP, negative regulation of production of miRNAs involved in gene silencing by miRNA IMP","GO:0016485, GO:0008360, GO:1990164, GO:0048538, GO:0061337, GO:0070302, GO:0006325, GO:0044030, GO:0008016, GO:0006974, GO:0001942, GO:0010506, GO:1903522, GO:2000772, GO:0044029, GO:0051276, GO:0010906, GO:0010629, GO:0006281, GO:1990036, GO:0043007, GO:1903799, GO:0044255, GO:0043969, GO:0019216, GO:2000618, GO:0071480, GO:0030500, GO:0006997, GO:0006355, GO:0032006, GO:0032350, GO:0007346, GO:0008340, GO:0050688, GO:1903025, GO:0003007, GO:0043516, GO:2000730, GO:0043979, GO:0071586, GO:0061762, GO:0003231, GO:0008544, GO:0040014, GO:0006925, GO:0001889, GO:0060307, GO:1903463, GO:0003229, GO:0072423, GO:0048739, GO:0030282, GO:0003417, GO:0007628, GO:0050905, GO:0048145, GO:0090239, GO:0035264, GO:0006998, GO:0030327, GO:0010628, GO:0060993"," Hydrolase,  Transmembrane,  Protease,  Membrane,  Metal-binding,  Reference proteome,  Metalloprotease, Zinc, Endoplasmic reticulum, Nucleus,  Transmembrane helix"
Q8CDA1,SAC2_MOUSE,Phosphatidylinositide phosphatase SAC2,Mus musculus (Mouse),"dendrite IDA, clathrin-coated pit IEA, recycling endosome ISS, intracellular membrane-bounded organelle ISO, axon IDA, cytoplasm IDA, early endosome IDA, clathrin-coated endocytic vesicle IDA, neuronal cell body IDA","GO:0005769, GO:0030424, GO:0043231, GO:0055037, GO:0043025, GO:0030425, GO:0005905, GO:0045334, GO:0005737","inositol monophosphate 1-phosphatase activity IEA, protein homodimerization activity ISO, inositol monophosphate 4-phosphatase activity IDA, phosphatidylinositol-4-phosphate phosphatase activity IBA, phosphatidylinositol phosphate 5-phosphatase activity IEA, phosphatidylinositol phosphate 4-phosphatase activity IDA, inositol monophosphate 3-phosphatase activity IEA","GO:0052832, GO:0052833, GO:0042803, GO:0034596, GO:0034595, GO:0043812, GO:0008934","regulation of cell motility IMP, positive regulation of receptor recycling IMP, negative regulation of peptidyl-serine phosphorylation ISO, phosphatidylinositol catabolic process IMP, regulation of endocytic recycling IMP, negative regulation of tyrosine phosphorylation of STAT protein ISS, clathrin-dependent endocytosis IDA, negative regulation of axon regeneration IMP, adult locomotory behavior IMP, phosphatidylinositol dephosphorylation IDA, phosphatidylinositol-mediated signaling IMP, cardiac muscle hypertrophy in response to stress IMP, regulation of protein kinase B signaling ISO","GO:0008344, GO:0048681, GO:0031161, GO:0048015, GO:0033137, GO:2000145, GO:0072583, GO:0014898, GO:0001921, GO:2001135, GO:0051896, GO:0046856, GO:0042532"," Coated pit,  Hydrolase, Phosphoprotein,  Membrane,  Reference proteome, Alternative splicing,  Endosome"
A2AP18,PLCH2_MOUSE,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-2 {ECO:0000305}",Mus musculus (Mouse),"plasma membrane IDA, cytoplasm IEA","GO:0005886, GO:0005737","calcium ion binding IEA, phospholipase C activity IDA, phosphatidylinositol phospholipase C activity IBA","GO:0004435, GO:0005509, GO:0004629","phosphatidylinositol-mediated signaling IBA, phosphatidylinositol metabolic process IDA, lipid catabolic process IEA","GO:0016042, GO:0046488, GO:0048015"," Hydrolase, Phosphoprotein,  Repeat,  Lipid metabolism,  Cytoplasm,  Transducer,  Cell membrane,  Calcium,  Membrane,  Metal-binding,  Reference proteome, Alternative splicing, Lipid degradation"
Q8BQ47,FT,Protein canopy homolog 4,Mus musculus (Mouse),extracellular region IEA,GO:0005576,signaling receptor binding IPI,GO:0005102,"regulation of protein localization ISO, positive regulation of protein localization to plasma membrane ISO","GO:1903078, GO:0032880","Coiled coil,  Reference proteome,  Signal,  Secreted,  Disulfide bond"
P62196,PRS8_MOUSE,26S proteasome regulatory subunit 8,Mus musculus (Mouse),"cytoplasm ISS, postsynapse ISO, proteasome complex ISS, nuclear proteasome complex ISO, proteasome accessory complex IDA, proteasome regulatory particle IDA, transcription factor TFIIH holo complex ISO, nucleus ISS, cytoplasmic vesicle ISO, proteasome regulatory particle, base subcomplex IBA, cytosolic proteasome complex ISO, inclusion body ISO","GO:0005675, GO:0005634, GO:0031595, GO:0005838, GO:0000502, GO:0031410, GO:0008540, GO:0031597, GO:0016234, GO:0098794, GO:0005737, GO:0022624","signaling receptor binding IPI, ATPase activity ISO, transcription factor binding ISS, ATP binding IEA, TBP-class protein binding ISO, thyrotropin-releasing hormone receptor binding ISS","GO:0005524, GO:0005102, GO:0031531, GO:0017025, GO:0016887, GO:0008134","proteasome-mediated ubiquitin-dependent protein catabolic process ISS, positive regulation of inclusion body assembly ISO, regulation of transcription by RNA polymerase II ISO, positive regulation of RNA polymerase II transcription preinitiation complex assembly IBA, modulation of chemical synaptic transmission ISO, negative regulation of transcription, DNA-templated IDA","GO:0090261, GO:0006357, GO:0050804, GO:0043161, GO:0045899, GO:0045892"," Nucleus, Phosphoprotein,  ATP-binding,  Cytoplasm,  Reference proteome, Acetylation,  Nucleotide-binding,  Proteasome"
Q6PA06,ATLA2_MOUSE,Atlastin-2,Mus musculus (Mouse),"endoplasmic reticulum tubular network membrane ISS, endoplasmic reticulum ISS, endoplasmic reticulum membrane IEA, integral component of membrane ISS","GO:0005789, GO:0016021, GO:0098826, GO:0005783","GTPase activity IBA, GTP binding IBA, identical protein binding ISS","GO:0005525, GO:0042802, GO:0003924","Golgi organization ISS, protein homooligomerization ISS, endoplasmic reticulum tubular network membrane organization ISS, endoplasmic reticulum organization ISS","GO:0007029, GO:0007030, GO:0051260, GO:1990809","Reference proteome,  GTP-binding,  Transmembrane,  Phosphoprotein,  Endoplasmic reticulum,  Membrane, Alternative splicing,  Methylation, Hydrolase,  Coiled coil,  Nucleotide-binding,  Transmembrane helix"
Q9CYR6,AGM1_MOUSE,Phosphoacetylglucosamine mutase {ECO:0000305},Mus musculus (Mouse),,,"phosphoglucomutase activity IDA, phosphoacetylglucosamine mutase activity IMP, magnesium ion binding IEA","GO:0000287, GO:0004614, GO:0004610","glucose 1-phosphate metabolic process IDA, UDP-N-acetylglucosamine biosynthetic process IMP, protein N-linked glycosylation ISS, hemopoiesis IMP, spermatogenesis IMP, carbohydrate metabolic process IEA, protein O-linked glycosylation ISS","GO:0006493, GO:0006048, GO:0007283, GO:0019255, GO:0030097, GO:0005975, GO:0006487","Metal-binding,  Carbohydrate metabolism,  Acetylation,  Reference proteome, 3D-structure,  Isomerase,  Phosphoprotein,  Magnesium"
Q501J6,DDX17_MOUSE,Probable ATP-dependent RNA helicase DDX17,Mus musculus (Mouse),"ribonucleoprotein complex IBA, nuclear speck ISO, cytoplasm IBA, nucleus ISO, cytosol IEA, nucleolus IEA","GO:0016607, GO:0005634, GO:1990904, GO:0005829, GO:0005730, GO:0005737","ATP binding IEA, RNA binding IBA, RNA helicase activity IBA, transcription coactivator activity ISO","GO:0003724, GO:0003713, GO:0005524, GO:0003723","defense response to virus IEA, pri-miRNA transcription by RNA polymerase II IMP, regulation of alternative mRNA splicing, via spliceosome IDA, androgen receptor signaling pathway ISS, miRNA metabolic process ISS, regulation of skeletal muscle cell differentiation ISS, gene silencing by RNA IEA, rRNA processing IEA, positive regulation of transcription by RNA polymerase II ISO, epithelial to mesenchymal transition ISS, regulation of transcription by RNA polymerase II ISS, myoblast differentiation IMP, intracellular estrogen receptor signaling pathway ISS, alternative mRNA splicing, via spliceosome IMP","GO:0045944, GO:0000380, GO:0000381, GO:0030521, GO:0030520, GO:0051607, GO:0061614, GO:0006357, GO:0045445, GO:2001014, GO:0001837, GO:0031047, GO:0010586, GO:0006364"," Hydrolase,  rRNA processing,  Ubl conjugation,  mRNA splicing,  Alternative splicing,  RNA-binding,  Nucleotide-binding, Transcription regulation,  ATP-binding,  Helicase, Acetylation,  Isopeptide bond,  Immunity,  Nucleus, Phosphoprotein,  Transcription, mRNA processing, RNA-mediated gene silencing,  Reference proteome,  Methylation,  Antiviral defense, Cytoplasm"
Q62095,DDX3Y_MOUSE,ATP-dependent RNA helicase DDX3Y,Mus musculus (Mouse),"nucleoplasm ISO, P granule IBA, nucleus IBA, cytosol ISO","GO:0005654, GO:0005634, GO:0043186, GO:0005829","ATP binding IEA, RNA binding IBA, RNA helicase activity IBA","GO:0003724, GO:0005524, GO:0003723","gamete generation IBA, cell differentiation IBA","GO:0030154, GO:0007276"," Nucleus, Phosphoprotein,  ATP-binding,  Helicase,  Cytoplasm,  Ubl conjugation,  Direct protein sequencing,  Reference proteome, Acetylation,  Isopeptide bond, Hydrolase,  Methylation,  Nucleotide-binding,  RNA-binding"
O08582,GTPB1_MOUSE,GTP-binding protein 1,Mus musculus (Mouse),"cytosol ISS, cytoplasmic exosome (RNase complex) ISS","GO:0000177, GO:0005829","translation elongation factor activity IBA, GTPase activity ISS, GTP binding IEA","GO:0005525, GO:0003746, GO:0003924","positive regulation of mRNA catabolic process ISS, GTP metabolic process ISS, translational elongation IBA","GO:0046039, GO:0006414, GO:0061014","Reference proteome,  GTP-binding,  Cytoplasm, 3D-structure,  Phosphoprotein,  Nucleotide-binding"
Q91VL8,TE2IP_MOUSE,Telomeric repeat-binding factor 2-interacting protein 1,Mus musculus (Mouse),"nuclear body ISO, nucleoplasm ISO, nuclear telomere cap complex ISO, Mre11 complex IEA, chromosome, telomeric region IDA, nuclear chromosome, telomeric region IDA, shelterin complex ISO, cytoplasm IDA, nucleus IDA, cytosol ISO","GO:0005737, GO:0030870, GO:0005654, GO:0000781, GO:0000784, GO:0005634, GO:0000783, GO:0070187, GO:0005829, GO:0016604","telomeric DNA binding IDA, phosphatase binding ISO, DNA binding IBA, G-rich strand telomeric DNA binding ISO","GO:0019902, GO:0003677, GO:0098505, GO:0042162","regulation of telomere maintenance ISO, regulation of double-strand break repair via homologous recombination IMP, negative regulation of protein phosphorylation ISO, negative regulation of telomere maintenance ISO, positive regulation of NIK/NF-kappaB signaling ISO, negative regulation of DNA recombination at telomere IMP, positive regulation of peptidyl-serine phosphorylation ISO, positive regulation of protein acetylation ISO, telomere maintenance ISO, positive regulation of NF-kappaB transcription factor activity IMP, protein localization to chromosome, telomeric region ISO, regulation of transcription, DNA-templated IMP, telomere maintenance via telomere lengthening IMP, positive regulation of I-kappaB kinase/NF-kappaB signaling IDA","GO:0051092, GO:0048239, GO:0010569, GO:0032204, GO:0043123, GO:0032205, GO:0000723, GO:0010833, GO:1901224, GO:0033138, GO:0006355, GO:1901985, GO:0001933, GO:0070198"," Nucleus, Phosphoprotein,  Transcription,  Cytoplasm,  Ubl conjugation,  Chromosome,  Activator,  Reference proteome,  Telomere,  Isopeptide bond, Acetylation, Transcription regulation"
