Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
Q91WS0,CISD1_MOUSE,CDGSH iron-sulfur domain-containing protein 1,Mus musculus (Mouse),"mitochondrial outer membrane IDA, integral component of membrane IEA, cytoplasmic side of mitochondrial outer membrane ISO, mitochondrion IDA","GO:0032473, GO:0005739, GO:0005741, GO:0016021","2 iron, 2 sulfur cluster binding IBA, iron ion binding ISO, identical protein binding ISO","GO:0042802, GO:0051537, GO:0005506",regulation of cellular respiration IMP,GO:0043457,"2Fe-2S,  Iron-sulfur,  Iron,  Transmembrane helix, Transmembrane,  Mitochondrion, Mitochondrion outer membrane, Isopeptide bond,  Signal-anchor,  Reference proteome,  Direct protein sequencing,  Membrane,  Acetylation,  Ubl conjugation,  Metal-binding"
Q9CZU6,CISY_MOUSE,"Citrate synthase, mitochondrial",Mus musculus (Mouse),"mitochondrial matrix IDA, mitochondrion HDA","GO:0005739, GO:0005759","citrate (Si)-synthase activity ISS, transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer IDA","GO:0004108, GO:0046912","carbohydrate metabolic process ISS, oxaloacetate metabolic process ISO, acetyl-CoA metabolic process ISO, citrate metabolic process ISO, tricarboxylic acid cycle ISO","GO:0006107, GO:0006101, GO:0005975, GO:0006099, GO:0006084"," Transferase,  Acetylation,  Methylation,  Phosphoprotein, 3D-structure,  Reference proteome,  Direct protein sequencing, Mitochondrion,  Tricarboxylic acid cycle, Transit peptide"
Q9D882,F241B_MOUSE,Protein FAM241B {ECO:0000305},Mus musculus (Mouse),"integral component of membrane IEA, intracellular membrane-bounded organelle IBA","GO:0043231, GO:0016021",,,,,"Membrane,  Transmembrane,  Phosphoprotein,  Reference proteome, Transmembrane helix"
Q8BHR8,CK049_MOUSE,UPF0705 protein C11orf49 homolog,Mus musculus (Mouse),,,,,,,"Alternative splicing,  Phosphoprotein,  Reference proteome"
Q91YN0,CL004_MOUSE,Protein C12orf4 homolog,Mus musculus (Mouse),cytoplasm ISS,GO:0005737,,,regulation of mast cell degranulation ISS,GO:0043304,"Cytoplasm,  Phosphoprotein,  Reference proteome"
Q80U30,CL16A_MOUSE,Protein CLEC16A {ECO:0000305},Mus musculus (Mouse),"vesicle ISO, cytosol ISO, Golgi apparatus ISO, integral component of membrane IBA, endolysosome membrane IDA","GO:0005829, GO:0031982, GO:0016021, GO:0036020, GO:0005794",Rab GTPase binding IBA,GO:0017137,"negative regulation of mitophagy IMP, endosomal transport IBA, cellular response to starvation ISO, endosome to lysosome transport IBA, negative regulation of proteasomal ubiquitin-dependent protein catabolic process IMP, positive regulation of TORC1 signaling ISO, positive regulation of autophagosome maturation IMP, negative regulation of autophagosome maturation ISO, negative regulation of macroautophagy by TORC1 signaling ISO, autophagy IEA, regulation of autophagosome maturation IBA","GO:0009267, GO:0032435, GO:0016197, GO:1901097, GO:0008333, GO:1901525, GO:0006914, GO:1904263, GO:1901098, GO:1901096, GO:1904766","Reference proteome, Alternative splicing,  Autophagy,  Endosome,  Lysosome,  Membrane"
Q9WUB7,CLCKA_MOUSE,Chloride channel protein ClC-Ka,Mus musculus (Mouse),"chloride channel complex IEA, apical plasma membrane ISO, basolateral plasma membrane IDA, integral component of plasma membrane ISO, endoplasmic reticulum ISO","GO:0005783, GO:0016323, GO:0016324, GO:0005887, GO:0034707","chloride channel activity ISO, metal ion binding IEA, voltage-gated ion channel activity ISO, voltage-gated chloride channel activity IBA","GO:0005244, GO:0005247, GO:0005254, GO:0046872","renal inner medulla development IMP, regulation of ion transmembrane transport IEA, regulation of body fluid levels IMP, chloride transport IBA","GO:0034765, GO:0006821, GO:0072053, GO:0050878"," Voltage-gated channel,  CBS domain,  Transport,  Transmembrane helix,  Ion channel,  Metal-binding, Transmembrane, Calcium, Ion transport,  Chloride,  Membrane,  Repeat,  Reference proteome,  Chloride channel"
O70496,CLCN7_MOUSE,H(+)/Cl(-) exchange transporter 7,Mus musculus (Mouse),"cytoplasmic vesicle ISO, nucleoplasm ISO, lysosomal membrane IEA, intracellular membrane-bounded organelle IBA, integral component of membrane IEA","GO:0043231, GO:0031410, GO:0005765, GO:0005654, GO:0016021","chloride transmembrane transporter activity IBA, ATP binding IEA, transmembrane transporter activity IBA, antiporter activity IEA, voltage-gated chloride channel activity IEA","GO:0005524, GO:0005247, GO:0015297, GO:0015108, GO:0022857",response to pH ISO,GO:0009268,"Membrane,  Nucleotide-binding, Antiport,  CBS domain,  ATP-binding,  Transport,  Lysosome,  Phosphoprotein, Transmembrane,  Transmembrane helix,  Chloride,  Ion transport,  Repeat,  Reference proteome"
Q9QYB1,CLIC4_MOUSE,Chloride intracellular channel protein 4,Mus musculus (Mouse),"microvillus ISO, chloride channel complex IEA, mitochondrion IDA, cytosol ISO, plasma membrane ISO, apical part of cell ISO, cell surface ISO, cell-cell junction ISO, centrosome ISO, nucleus IBA, perinuclear region of cytoplasm ISO, midbody ISO, cytoplasmic vesicle membrane IEA, nuclear matrix ISO, cytoplasm ISS","GO:0016363, GO:0030496, GO:0005813, GO:0005737, GO:0005829, GO:0005739, GO:0048471, GO:0045177, GO:0034707, GO:0005634, GO:0005902, GO:0009986, GO:0030659, GO:0005911, GO:0005886","protein-containing complex binding ISO, chloride channel activity ISO, voltage-gated ion channel activity IEA","GO:0044877, GO:0005244, GO:0005254","fertilization IMP, angiogenesis IMP, multicellular organism growth IMP, cellular response to calcium ion ISO, chloride transport ISO, retina vasculature morphogenesis in camera-type eye IMP, keratinocyte differentiation IMP, regulation of ion transmembrane transport IEA, branching morphogenesis of an epithelial tube IMP, endothelial cell morphogenesis IMP, negative regulation of cell migration ISS, vacuolar acidification IMP","GO:0030336, GO:0034765, GO:0030216, GO:0071277, GO:0048754, GO:0007035, GO:0009566, GO:0001525, GO:0061299, GO:0035264, GO:0001886, GO:0006821","Cytoplasmic vesicle,  Membrane,  Cytoplasm,  Voltage-gated channel,  Transmembrane,  Transport, Transmembrane helix,  Cell membrane,  Phosphoprotein,  Ion channel,  Mitochondrion, Nucleus,  Chloride,  Ion transport,  Reference proteome, Acetylation,  Chloride channel"
Q922J3,CLIP1_MOUSE,CAP-Gly domain-containing linker protein 1,Mus musculus (Mouse),"macropinosome IEA, nuclear envelope IDA, microtubule plus-end IDA, centrosome ISO, nucleus IBA, microtubule IDA, microtubule cytoskeleton ISS, cytoplasm IBA, ruffle IEA, cytoplasmic vesicle membrane IEA","GO:0005874, GO:0005813, GO:0035371, GO:0044354, GO:0001726, GO:0005634, GO:0005635, GO:0015630, GO:0030659, GO:0005737","tubulin binding ISS, identical protein binding ISO, microtubule plus-end binding IDA, zinc ion binding ISS, microtubule binding IDA","GO:0015631, GO:0008017, GO:0008270, GO:0051010, GO:0042802","positive regulation of microtubule polymerization ISS, microtubule bundle formation ISS, protein transport into plasma membrane raft IMP, cytoplasmic microtubule organization IBA","GO:0044861, GO:0001578, GO:0031122, GO:0031116"," Cell projection,  Transport, Zinc-finger,  Coiled coil, Microtubule,  Phosphoprotein,  Repeat,  Cytoskeleton, 3D-structure,  Zinc,  Reference proteome, Cytoplasm,  Membrane,  Alternative splicing,  Cytoplasmic vesicle,  Metal-binding"
Q8CI96,CLIP4_MOUSE,CAP-Gly domain-containing linker protein 4,Mus musculus (Mouse),"intracellular membrane-bounded organelle ISO, cytoplasm IBA, nucleus IBA, microtubule plus-end IBA","GO:0035371, GO:0005737, GO:0005634, GO:0043231",microtubule plus-end binding IBA,GO:0051010,cytoplasmic microtubule organization IBA,GO:0031122,"Reference proteome,  Phosphoprotein,  Repeat, 3D-structure,  ANK repeat,  Alternative splicing"
Q60649,CLPB_MOUSE,Caseinolytic peptidase B protein homolog,Mus musculus (Mouse),"cytoplasm IBA, mitochondrial intermembrane space ISO, mitochondrion HDA","GO:0005758, GO:0005737, GO:0005739","ATP binding IEA, ATPase activity IBA","GO:0016887, GO:0005524","cellular response to heat ISO, RIG-I signaling pathway ISO, antiviral innate immune response ISO, response to unfolded protein IBA","GO:0140374, GO:0034605, GO:0039529, GO:0006986"," Nucleotide-binding,  ATP-binding, Acetylation,  Repeat,  Reference proteome,  Direct protein sequencing,  ANK repeat, Mitochondrion, Transit peptide,  Hydrolase"
Q8VBZ3,CLPT1_MOUSE,Cleft lip and palate transmembrane protein 1 homolog,Mus musculus (Mouse),"integral component of membrane IEA, endomembrane system IBA, membrane IBA, external side of plasma membrane IDA","GO:0016021, GO:0016020, GO:0009897, GO:0012505",,,"cell differentiation IEA, regulation of T cell differentiation in thymus IMP, multicellular organism development IEA","GO:0007275, GO:0033081, GO:0030154"," Developmental protein, Membrane,  Transmembrane,  Phosphoprotein,  Glycoprotein,  Reference proteome, Transmembrane helix,  Differentiation, Acetylation"
Q9D4C9,CLVS1_MOUSE,Clavesin-1,Mus musculus (Mouse),"endosome ISS, early endosome membrane IEA, clathrin-coated vesicle ISS, trans-Golgi network ISS","GO:0030136, GO:0005768, GO:0031901, GO:0005802","phosphatidylinositol bisphosphate binding IBA, phosphatidylinositol-3,5-bisphosphate binding ISS","GO:0080025, GO:1902936",lysosome organization ISS,GO:0007040,"Alternative splicing,  Endosome,  Golgi apparatus, Lipid-binding,  Reference proteome,  Membrane,  Cytoplasmic vesicle"
Q8BH86,GLUCM_MOUSE,"D-glutamate cyclase, mitochondrial {ECO:0000305}",Mus musculus (Mouse),"mitochondrial matrix IDA, mitochondrion HDA","GO:0005739, GO:0005759",D-glutamate cyclase activity IDA,GO:0047820,glutamate metabolic process IDA,GO:0006536," Lyase, Reference proteome,  Transit peptide,  Mitochondrion,  Alternative splicing, Acetylation"
Q3UW12,CNGA4_MOUSE,Cyclic nucleotide-gated cation channel alpha-4,Mus musculus (Mouse),"perikaryon ISO, plasma membrane ISO, intracellular cyclic nucleotide activated cation channel complex ISO","GO:0005886, GO:0017071, GO:0043204","cAMP binding IEA, protein-containing complex binding ISO, intracellular cGMP-activated cation channel activity ISO, intracellular cyclic nucleotide activated cation channel activity ISO, cGMP binding ISO, intracellular cAMP-activated cation channel activity ISO, ion channel activity TAS","GO:0030553, GO:0005223, GO:0044877, GO:0005222, GO:0030552, GO:0005216, GO:0005221","sensory perception of smell IMP, response to stimulus IEA","GO:0007608, GO:0050896","Alternative splicing,  Sensory transduction,  Nucleotide-binding,  Transmembrane,  Transport,  cAMP, Transmembrane helix,  Coiled coil, Olfaction,  Ion channel, Ion transport,  Reference proteome,  Ligand-gated ion channel,  Membrane,  cAMP-binding"
Q9DAW9,CNN3_MOUSE,Calponin-3,Mus musculus (Mouse),"cytosol ISO, dendrite ISO, actin cytoskeleton ISO, postsynaptic density ISO, dendritic spine ISO, neuronal cell body ISO","GO:0030425, GO:0014069, GO:0005829, GO:0043197, GO:0015629, GO:0043025","actin binding IEA, calmodulin binding IEA, microtubule binding ISO","GO:0008017, GO:0003779, GO:0005516","negative regulation of ATPase activity ISO, actomyosin structure organization IEA, epithelial cell differentiation IEA","GO:0030855, GO:0032780, GO:0031032","Reference proteome,  Actin-binding,  Methylation,  Calmodulin-binding,  Repeat, Acetylation"
Q6ZQ08,CNOT1_MOUSE,CCR4-NOT transcription complex subunit 1,Mus musculus (Mouse),"cytosol ISO, CCR4-NOT complex ISS, CCR4-NOT core complex IBA, P-body IDA, nucleus IEA","GO:0030014, GO:0005829, GO:0000932, GO:0030015, GO:0005634","molecular adaptor activity ISO, protein domain specific binding ISO, armadillo repeat domain binding ISO, estrogen receptor binding ISS, retinoic acid receptor binding ISS","GO:0030331, GO:0019904, GO:0060090, GO:0042974, GO:0070016","positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay ISS, negative regulation of intracellular estrogen receptor signaling pathway ISS, gene silencing by miRNA ISO, negative regulation of transcription by RNA polymerase II ISS, trophectodermal cell differentiation IMP, regulation of stem cell population maintenance IMP, RNA phosphodiester bond hydrolysis, exonucleolytic IEA, positive regulation of cytoplasmic mRNA processing body assembly ISS, positive regulation of nuclear-transcribed mRNA poly(A) tail shortening ISS, nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay IBA, negative regulation of translation ISO, positive regulation of mRNA catabolic process ISO, negative regulation of retinoic acid receptor signaling pathway ISS","GO:0035195, GO:0000122, GO:0090503, GO:0001829, GO:1900153, GO:0017148, GO:0060213, GO:0000288, GO:0010606, GO:0061014, GO:2000036, GO:0048387, GO:0033147"," Developmental protein,  Cytoplasm, Alternative splicing,  Nucleus, Transcription,  RNA-mediated gene silencing, Phosphoprotein,  Translation regulation,  Repressor,  Reference proteome,  Transcription regulation"
Q9QXT0,FT,Protein canopy homolog 2,Mus musculus (Mouse),endoplasmic reticulum IBA,GO:0005783,,,"regulation of low-density lipoprotein particle clearance IMP, positive regulation of low-density lipoprotein particle receptor biosynthetic process IMP, negative regulation of gene expression IMP","GO:0045716, GO:0010629, GO:0010988"," Endoplasmic reticulum,  Phosphoprotein, Signal, Disulfide bond,  Reference proteome"
Q9DAU1,FT,Protein canopy homolog 3,Mus musculus (Mouse),endoplasmic reticulum IEA,GO:0005783,signaling receptor binding IPI,GO:0005102,innate immune response IEA,GO:0045087,"Reference proteome,  Signal, Alternative splicing,  Innate immunity,  Immunity,  Coiled coil,  Chaperone,  Glycoprotein,  Disulfide bond, Endoplasmic reticulum"
Q5M8N0,CNRP1_MOUSE,CB1 cannabinoid receptor-interacting protein 1,Mus musculus (Mouse),"plasma membrane ISO, myelin sheath HDA, cytoplasm ISO","GO:0043209, GO:0005737, GO:0005886","protein C-terminus binding ISO, type 1 cannabinoid receptor binding ISO","GO:0031718, GO:0008022","regulation of signaling receptor activity ISO, negative regulation of signaling receptor activity ISO","GO:2000272, GO:0010469",Reference proteome
O88507,FT,Ciliary neurotrophic factor receptor subunit alpha,Mus musculus (Mouse),"CNTFR-CLCF1 complex ISO, ciliary neurotrophic factor receptor complex ISO, external side of plasma membrane IBA, apical plasma membrane ISO, receptor complex IBA, anchored component of membrane IEA","GO:0009897, GO:0016324, GO:0097059, GO:0070110, GO:0043235, GO:0031225","ciliary neurotrophic factor receptor activity IGI, signaling receptor binding ISO, cytokine binding ISO, cytokine receptor activity IBA","GO:0004896, GO:0005102, GO:0019955, GO:0004897","cytokine-mediated signaling pathway IBA, skeletal muscle organ development IMP, positive regulation of cell population proliferation IGI, suckling behavior IMP, brainstem development IMP, sex differentiation IMP, ciliary neurotrophic factor-mediated signaling pathway IGI, negative regulation of neuron apoptotic process IMP","GO:0070120, GO:0060538, GO:0043524, GO:0008284, GO:0001967, GO:0019221, GO:0007548, GO:0003360"," Membrane,  Receptor,  Signal,  Lipoprotein, Cell membrane,  Glycoprotein, Immunoglobulin domain,  GPI-anchor,  Reference proteome, Repeat,  Disulfide bond"
Q61330,FT,Contactin-2,Mus musculus (Mouse),"plasma membrane ISO, anchored component of postsynaptic membrane ISO, cell surface IDA, synapse ISO, juxtaparanode region of axon IDA, axon IDA, node of Ranvier IDA, neuronal cell body IDA, neuron projection IDA, myelin sheath IDA","GO:0044224, GO:0033268, GO:0099025, GO:0045202, GO:0009986, GO:0030424, GO:0043025, GO:0043209, GO:0043005, GO:0005886","carbohydrate binding IDA, protein self-association IPI","GO:0030246, GO:0043621","regulation of cell morphogenesis involved in differentiation IMP, neuron projection development IGI, regulation of neuronal synaptic plasticity IMP, presynaptic membrane organization ISS, protein localization to juxtaparanode region of axon IMP, positive regulation of protein processing IDA, regulation of astrocyte differentiation IMP, negative regulation of neuron differentiation IGI, cerebral cortex GABAergic interneuron migration IMP, adult walking behavior IMP, axonogenesis ISO, establishment of protein localization to juxtaparanode region of axon IDA, learning IMP, regulation of axon diameter IMP, axonal fasciculation IMP, receptor internalization IDA, cell-matrix adhesion ISO, axon guidance IMP, positive regulation of adenosine receptor signaling pathway IMP, clustering of voltage-gated potassium channels IMP, microtubule cytoskeleton organization IMP, neuron migration IMP, central nervous system myelination IMP","GO:0010769, GO:0045665, GO:0021853, GO:0060168, GO:0031623, GO:0007413, GO:0007409, GO:0097090, GO:0071206, GO:0048168, GO:0000226, GO:0001764, GO:0007628, GO:0031175, GO:0007612, GO:0022010, GO:0007411, GO:0045163, GO:0007160, GO:0031133, GO:0048710, GO:0010954, GO:0071205"," Membrane, Reference proteome,  Signal,  Lipoprotein,  Cell membrane,  Cell adhesion,  Repeat,  Glycoprotein, 3D-structure, GPI-anchor,  Disulfide bond,  Immunoglobulin domain"
