Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords
Q5DU41,FT,Volume-regulated anion channel subunit LRRC8B,Mus musculus (Mouse),"plasma membrane ISO, endoplasmic reticulum membrane IEA, ion channel complex ISS, integral component of plasma membrane ISS, cytoplasm ISO","GO:0005887, GO:0005737, GO:0005789, GO:0005886, GO:0034702",volume-sensitive anion channel activity IEA,GO:0005225,anion transmembrane transport ISS,GO:0098656," Ion transport, Transmembrane helix,  Endoplasmic reticulum,  Cell membrane, Phosphoprotein, Alternative splicing,  Ion channel,  Transmembrane,  Transport,  Reference proteome,  Disulfide bond,  Repeat, Glycoprotein,  Leucine-rich repeat,  Membrane"
Q5SU73,COIL_MOUSE,Coilin,Mus musculus (Mouse),"female germ cell nucleus IDA, fibrillar center ISO, nucleolus ISO, nuclear body ISO, Cajal body IDA, nucleoplasm ISO, nucleus IDA","GO:0001674, GO:0005730, GO:0005634, GO:0016604, GO:0015030, GO:0005654, GO:0001650","identical protein binding ISO, U1 snRNA binding IBA, U2 snRNA binding IBA, protein C-terminus binding ISO, disulfide oxidoreductase activity IDA","GO:0042802, GO:0030619, GO:0015036, GO:0008022, GO:0030620",spliceosomal snRNP assembly IBA,GO:0000387," Nucleus, Isopeptide bond,  Reference proteome,  Repeat,  Phosphoprotein, Ubl conjugation"
Q5SUF2,LC7L3_MOUSE,Luc7-like protein 3,Mus musculus (Mouse),"U1 snRNP IBA, U2-type prespliceosome IBA, nuclear speck ISO, nucleoplasm ISO, nucleus ISS","GO:0005685, GO:0071004, GO:0016607, GO:0005634, GO:0005654","mRNA binding ISS, DNA binding IEA","GO:0003677, GO:0003729","mRNA splice site selection IBA, RNA splicing ISS","GO:0008380, GO:0006376"," mRNA splicing,  DNA-binding,  Phosphoprotein,  Nucleus, Isopeptide bond, Reference proteome, Acetylation,  mRNA processing,  Ubl conjugation,  Coiled coil,  Alternative splicing"
Q5SUV2,MYBPP_MOUSE,MYCBP-associated protein,Mus musculus (Mouse),"membrane IEA, cytoplasm ISS, synapse IEA","GO:0016020, GO:0045202, GO:0005737",,,"chemical synaptic transmission ISS, spermatogenesis ISS, multicellular organism development IEA, cell differentiation IEA","GO:0007275, GO:0007283, GO:0030154, GO:0007268"," Differentiation, Membrane, Alternative splicing,  Reference proteome,  Cytoplasm,  Spermatogenesis,  Developmental protein,  Phosphoprotein"
Q60603,KCNH1_MOUSE,Potassium voltage-gated channel subfamily H member 1,Mus musculus (Mouse),"intracellular membrane-bounded organelle ISO, perikaryon IEA, postsynaptic density membrane IEA, plasma membrane ISO, perinuclear region of cytoplasm ISO, synapse ISO, axolemma ISO, early endosome membrane ISS, potassium channel complex ISO, dendrite ISO, presynaptic membrane ISO, axon ISO, integral component of presynaptic membrane ISO, parallel fiber to Purkinje cell synapse IDA, voltage-gated potassium channel complex ISS, nuclear inner membrane ISO, integral component of plasma membrane IDA, cell surface ISO, neuronal cell body ISO","GO:0043204, GO:0005637, GO:0034705, GO:0005887, GO:0099056, GO:0031901, GO:0098688, GO:0030425, GO:0098839, GO:0042734, GO:0008076, GO:0030673, GO:0030424, GO:0009986, GO:0005886, GO:0043231, GO:0043025, GO:0048471, GO:0045202","calmodulin binding ISO, identical protein binding ISO, 14-3-3 protein binding ISO, ion channel binding ISO, protein kinase binding ISO, phosphatidylinositol bisphosphate binding ISS, delayed rectifier potassium channel activity IDA, protein-containing complex binding ISO, voltage-gated potassium channel activity IBA","GO:1902936, GO:0019901, GO:0071889, GO:0042802, GO:0005249, GO:0005251, GO:0044877, GO:0005516, GO:0044325","regulation of cell population proliferation ISS, startle response ISO, regulation of ion transmembrane transport IEA, cellular response to calcium ion ISS, ion transmembrane transport ISO, regulation of membrane potential IBA, phosphatidylinositol-mediated signaling ISS, potassium ion transmembrane transport IDA, regulation of presynaptic cytosolic calcium ion concentration IDA","GO:0034220, GO:0071277, GO:0099509, GO:0042127, GO:0001964, GO:0048015, GO:0071805, GO:0034765, GO:0042391","Potassium transport, Transmembrane helix,  Cell membrane, 3D-structure,  Membrane,  Potassium channel, Postsynaptic cell membrane,  Ion channel,  Glycoprotein,  Calmodulin-binding,  Phosphoprotein, Cell projection, Lipid-binding,  Nucleus,  Transport,  Synapse,  Endosome,  Cell junction,  Potassium,  Ion transport,  Transmembrane,  Voltage-gated channel,  Reference proteome"
Q60649,CLPB_MOUSE,Caseinolytic peptidase B protein homolog,Mus musculus (Mouse),"mitochondrial intermembrane space ISO, cytoplasm IBA, mitochondrion HDA","GO:0005739, GO:0005758, GO:0005737","ATPase activity IBA, ATP binding IEA","GO:0016887, GO:0005524","cellular response to heat ISO, antiviral innate immune response ISO, response to unfolded protein IBA, RIG-I signaling pathway ISO","GO:0034605, GO:0140374, GO:0039529, GO:0006986","Mitochondrion,  Nucleotide-binding, Acetylation,  Reference proteome, Transit peptide,  ANK repeat,  Direct protein sequencing,  ATP-binding,  Repeat,  Hydrolase"
Q61043,NIN_MOUSE,Ninein {ECO:0000303|PubMed:8834802},Mus musculus (Mouse),"ciliary transition fiber IDA, cytosol IDA, plasma membrane IDA, pericentriolar material ISO, axonal growth cone IDA, centriolar subdistal appendage ISO, axon IDA, apical part of cell IDA, centrosome IDA, mitotic spindle pole IDA, nucleolus ISO, centriole IDA, mitotic spindle ISO, dendrite IDA, nucleoplasm ISO, cytoplasmic microtubule IDA, spindle pole ISO","GO:0045177, GO:0097539, GO:0097431, GO:0000242, GO:0030425, GO:0030424, GO:0005881, GO:0005730, GO:0005813, GO:0005886, GO:0072686, GO:0005814, GO:0000922, GO:0005654, GO:0005829, GO:0044295, GO:0120103","kinase binding IPI, GTP binding IEA, calcium ion binding IEA","GO:0005509, GO:0005525, GO:0019900","centrosome localization IMP, positive regulation of neuron differentiation EXP, mitotic spindle organization IMP, corpus callosum morphogenesis IGI, negative regulation of protein localization to centrosome EXP, protein localization ISO, centrosome-templated microtubule nucleation IMP, positive regulation of microtubule polymerization IMP, corticospinal tract morphogenesis IGI, positive regulation of axonogenesis IGI, microtubule anchoring at centrosome IMP, centriole-centriole cohesion ISO, collateral sprouting IGI","GO:1904780, GO:0021540, GO:0021957, GO:0045666, GO:0008104, GO:0051642, GO:0034454, GO:0031116, GO:0090222, GO:0007052, GO:0050772, GO:0048668, GO:0010457"," Cytoskeleton, Alternative splicing,  Nucleotide-binding, Microtubule,  Reference proteome,  Cytoplasm,  Coiled coil, Repeat,  GTP-binding,  Phosphoprotein"
Q61072,FT,Disintegrin and metalloproteinase domain-containing protein 9,Mus musculus (Mouse),"cytoplasm IDA, integral component of membrane IEA, intrinsic component of external side of plasma membrane IDA, plasma membrane IDA, basolateral plasma membrane ISO, cell surface IDA, extracellular space IMP","GO:0031233, GO:0005737, GO:0016323, GO:0009986, GO:0005886, GO:0005615, GO:0016021","metalloendopeptidase activity IDA, integrin binding ISO, laminin binding ISO, protein kinase C binding IPI, collagen binding ISO, metallopeptidase activity ISO, metal ion binding IEA, SH3 domain binding IDA","GO:0046872, GO:0004222, GO:0043236, GO:0008237, GO:0017124, GO:0005518, GO:0005178, GO:0005080","response to tumor necrosis factor ISO, positive regulation of macrophage fusion ISO, cell adhesion ISO, transforming growth factor beta receptor signaling pathway IMP, membrane protein ectodomain proteolysis IDA, monocyte activation ISO, cell-cell adhesion mediated by integrin IBA, cellular response to lipopolysaccharide ISO, response to glucocorticoid IMP, positive regulation of cell adhesion mediated by integrin ISO, positive regulation of keratinocyte migration ISO, cell-matrix adhesion ISO, response to manganese ion ISO, response to calcium ion ISO, response to hydrogen peroxide ISO, activation of MAPKK activity ISO, cell adhesion mediated by integrin IDA, positive regulation of membrane protein ectodomain proteolysis IDA, cell migration IDA, positive regulation of protein secretion ISO, PMA-inducible membrane protein ectodomain proteolysis ISO","GO:0051088, GO:0071222, GO:0033631, GO:0051549, GO:0034612, GO:0010042, GO:0016477, GO:0034241, GO:0051384, GO:0006509, GO:0033630, GO:0033627, GO:0042117, GO:0050714, GO:0000186, GO:0007160, GO:0007155, GO:0051592, GO:0042542, GO:0051044, GO:0007179"," EGF-like domain,  Protease, Cell membrane, Transmembrane helix,  Signal, Phosphoprotein,  Metalloprotease,  Transmembrane,  Reference proteome,  Zymogen,  Disulfide bond,  Direct protein sequencing, Glycoprotein,  Zinc,  Metal-binding,  Hydrolase,  Membrane"
Q61136,PRP4B_MOUSE,Serine/threonine-protein kinase PRP4 homolog,Mus musculus (Mouse),"chromosome IDA, catalytic step 2 spliceosome ISO, nucleus IBA, nuclear speck ISO","GO:0005634, GO:0071013, GO:0005694, GO:0016607","protein serine/threonine kinase activity IEA, ATP binding IEA, protein kinase activity ISS","GO:0004674, GO:0005524, GO:0004672","RNA splicing IEA, mRNA processing IEA, protein phosphorylation IBA","GO:0006397, GO:0008380, GO:0006468"," Spliceosome, mRNA splicing,  Ubl conjugation, Transferase,  Phosphoprotein,  Kinase,  Nucleus,  Nucleotide-binding, Reference proteome,  Serine/threonine-protein kinase, Acetylation,  Isopeptide bond,  ATP-binding,  mRNA processing"
Q61333,TNAP2_MOUSE,Tumor necrosis factor alpha-induced protein 2,Mus musculus (Mouse),exocyst IBA,GO:0000145,SNARE binding IBA,GO:0000149,"exocytosis IBA, angiogenesis IEA, cell differentiation IEA, exocyst localization IBA","GO:0006887, GO:0051601, GO:0001525, GO:0030154"," Differentiation,  Angiogenesis, Reference proteome, 3D-structure,  Developmental protein"
Q61423,KCNA4_MOUSE,Potassium voltage-gated channel subfamily A member 4,Mus musculus (Mouse),"membrane IDA, asymmetric synapse ISO, integral component of membrane ISS, endoplasmic reticulum ISO, integral component of postsynaptic membrane ISO, dendritic spine ISO, integral component of presynaptic membrane ISO, glutamatergic synapse ISO, dendritic shaft ISO, voltage-gated potassium channel complex ISS, integral component of plasma membrane ISS, axon ISS, cell surface ISO","GO:0005887, GO:0099056, GO:0008076, GO:0030424, GO:0016020, GO:0009986, GO:0043198, GO:0005783, GO:0099055, GO:0098978, GO:0043197, GO:0032279, GO:0016021","voltage-gated potassium channel activity ISS, potassium channel activity ISO, ion channel activity ISO, delayed rectifier potassium channel activity IBA, potassium ion binding IEA","GO:0030955, GO:0005267, GO:0005249, GO:0005251, GO:0005216","protein homooligomerization IEA, regulation of ion transmembrane transport IEA, potassium ion transmembrane transport ISS","GO:0051260, GO:0071805, GO:0034765"," Potassium channel, Membrane, Cell membrane,  Ion transport, Potassium transport,  Transmembrane, Transmembrane helix,  Voltage-gated channel,  Ion channel,  Glycoprotein,  Cell projection,  Reference proteome,  Transport,  Phosphoprotein,  Potassium"
Q62315,JARD2_MOUSE,Protein Jumonji,Mus musculus (Mouse),"ESC/E(Z) complex IDA, histone methyltransferase complex IDA, mitochondrion ISO, nucleoplasm ISO, nucleus IDA","GO:0035097, GO:0005634, GO:0035098, GO:0005654, GO:0005739","DNA binding IDA, chromatin binding IDA, transcription factor binding IPI","GO:0003677, GO:0008134, GO:0003682","liver development IMP, negative regulation of transcription, DNA-templated IDA, negative regulation of cardiac muscle hypertrophy ISO, negative regulation of histone methylation IDA, thymus development IMP, stem cell differentiation IMP, chromatin remodeling IBA, cellular response to leukemia inhibitory factor IEP, histone H3-K4 demethylation, trimethyl-H3-K4-specific IEA, spleen development IMP, negative regulation of cardiac muscle cell proliferation ISO, negative regulation of cell population proliferation IMP, negative regulation of transcription by RNA polymerase II IDA, positive regulation of histone H3-K9 methylation IDA, regulation of cell population proliferation IMP","GO:0010614, GO:0001889, GO:0048863, GO:0048536, GO:0034721, GO:0006338, GO:0042127, GO:0060044, GO:1990830, GO:0051574, GO:0048538, GO:0000122, GO:0045892, GO:0008285, GO:0031061"," Chromatin regulator,  Differentiation,  Acetylation,  Transcription,  Transcription regulation,  Phosphoprotein,  Nucleus, Reference proteome,  Repressor, 3D-structure, Developmental protein,  Alternative splicing"
Q63850,FT,Nuclear pore glycoprotein p62,Mus musculus (Mouse),"protein-containing complex ISO, ribonucleoprotein complex ISO, spindle pole ISO, annulate lamellae ISO, centrosome ISO, nuclear pore central transport channel IBA, nuclear pore IDA, nuclear membrane IDA, nuclear envelope ISO, mitotic spindle ISO, nucleoplasm ISO, Flemming body ISO, cytoplasm ISO","GO:0032991, GO:0005635, GO:0005737, GO:0031965, GO:0005813, GO:0090543, GO:0072686, GO:0044613, GO:1990904, GO:0000922, GO:0005643, GO:0005642, GO:0005654","ubiquitin binding ISS, thyroid hormone receptor binding ISS, phospholipid binding IBA, kinesin binding ISO, Hsp70 protein binding IDA, structural constituent of nuclear pore ISO, PTB domain binding IPI, protein-containing complex binding ISO, signaling receptor complex adaptor activity ISS, Hsp90 protein binding IDA, SH2 domain binding ISS","GO:0017056, GO:0042169, GO:0046966, GO:0051879, GO:0019894, GO:0005543, GO:0030544, GO:0043130, GO:0044877, GO:0030159, GO:0051425","positive regulation of mitotic nuclear division ISO, protein import into nucleus ISO, cell surface receptor signaling pathway ISS, RNA export from nucleus IBA, mRNA transport IEA, cell migration NAS, mitotic metaphase plate congression ISO, regulation of protein import into nucleus ISO, regulation of mitotic spindle organization ISO, positive regulation of I-kappaB kinase/NF-kappaB signaling ISS, negative regulation of MAP kinase activity IMP, positive regulation of mitotic cytokinetic process ISO, positive regulation of transcription, DNA-templated ISO, cell death ISS, mitotic cell cycle ISO, centrosome cycle ISO, negative regulation of cell population proliferation IMP, cell aging IDA, negative regulation of programmed cell death ISS, negative regulation of epidermal growth factor receptor signaling pathway IMP, mitotic centrosome separation ISO, centriole assembly ISO, negative regulation of Ras protein signal transduction IMP, positive regulation of centriole replication ISO, spermatogenesis IEA, negative regulation of apoptotic process ISS, positive regulation of protein localization to centrosome ISO","GO:0051028, GO:0007098, GO:0006405, GO:0000278, GO:0042306, GO:0043407, GO:0043066, GO:0006606, GO:1904781, GO:0016477, GO:0060236, GO:0007100, GO:0008219, GO:0045840, GO:0008285, GO:0046580, GO:0043069, GO:0007283, GO:1903438, GO:0007569, GO:0007166, GO:0046601, GO:0042059, GO:0045893, GO:0043123, GO:0098534, GO:0007080"," Cytoskeleton,  mRNA transport,  Nucleus, Phosphoprotein,  Transport, Acetylation,  Reference proteome,  Cytoplasm,  Disulfide bond,  Nuclear pore complex, Glycoprotein,  Coiled coil,  Repeat,  Protein transport, Translocation"
Q64327,MEA1_MOUSE,Male-enhanced antigen 1,Mus musculus (Mouse),cytoplasm IDA,GO:0005737,,,"multicellular organism development IEA, cell differentiation IEA, spermatogenesis IEA","GO:0007275, GO:0030154, GO:0007283"," Differentiation,  Reference proteome, Developmental protein,  Phosphoprotein, Spermatogenesis"
Q66JY2,IN80D_MOUSE,INO80 complex subunit D {ECO:0000305},Mus musculus (Mouse),nucleus IBA,GO:0005634,,,"DNA repair IEA, DNA recombination IEA","GO:0006281, GO:0006310"," DNA damage,  Transcription regulation,  DNA repair,  Nucleus, Alternative splicing,  DNA recombination, Isopeptide bond,  Reference proteome,  Ubl conjugation,  Phosphoprotein, Transcription"
Q69Z89,RADIL_MOUSE,Ras-associating and dilute domain-containing protein,Mus musculus (Mouse),"protein-containing complex ISO, microtubule ISO","GO:0032991, GO:0005874",,,"substrate adhesion-dependent cell spreading ISO, signal transduction IEA, multicellular organism development IEA","GO:0007275, GO:0034446, GO:0007165"," Cell adhesion, Alternative splicing, Reference proteome,  Developmental protein,  Phosphoprotein"
