,Uniprot Entry,Accession Name,Name,Organism,GO Cellular Components,GO ID CC,GO Molecular Function,GO ID MF,GO Biological Process,GO ID BP,Keywords,Biological Process Label,Molecular Function Label,Cellular Component Label
1218,Q61656,DDX5_MOUSE,Probable ATP-dependent RNA helicase DDX5,Mus musculus (Mouse),"catalytic step 2 spliceosome ISO, ribonucleoprotein complex ISO, cytoplasm IBA, nucleus ISS, nucleolus ISS","GO:0005737, GO:0005730, GO:0071013, GO:1990904, GO:0005634","primary miRNA binding ISO, ATP binding IEA, RNA helicase activity ISS, androgen receptor binding ISS, mRNA 3'-UTR binding ISS, SMAD binding ISO, enzyme binding ISO, pre-mRNA binding ISO, ribonucleoprotein complex binding ISS, calmodulin binding ISO, R-SMAD binding ISO, calcium-dependent protein binding ISO, MH2 domain binding ISO, promoter-specific chromatin binding IDA, transcription coregulator activity IDA, RNA binding IDA","GO:0070878, GO:0019899, GO:1990841, GO:0003730, GO:0036002, GO:0043021, GO:0048306, GO:0050681, GO:0003724, GO:0003723, GO:0046332, GO:0070412, GO:0003712, GO:0005516, GO:0035500, GO:0005524","circadian rhythm IMP, negative regulation of transcription by RNA polymerase II ISS, regulation of viral genome replication ISO, regulation of transcription by RNA polymerase II ISS, pri-miRNA transcription by RNA polymerase II IMP, alternative mRNA splicing, via spliceosome IMP, intracellular estrogen receptor signaling pathway ISS, regulation of alternative mRNA splicing, via spliceosome IDA, protein import into nucleus IGI, mRNA transcription ISO, androgen receptor signaling pathway ISS, positive regulation of DNA damage response, signal transduction by p53 class mediator ISS, epithelial to mesenchymal transition ISS, intrinsic apoptotic signaling pathway by p53 class mediator ISS, BMP signaling pathway ISO, myoblast differentiation IMP, positive regulation of production of miRNAs involved in gene silencing by miRNA ISO, regulation of androgen receptor signaling pathway ISS, regulation of osteoblast differentiation IMP, nuclear-transcribed mRNA catabolic process ISS, regulation of skeletal muscle cell differentiation IMP, positive regulation of transcription, DNA-templated IDA","GO:0060765, GO:0030520, GO:1903800, GO:0000381, GO:2001014, GO:0045893, GO:0072332, GO:0030521, GO:0007623, GO:0030509, GO:0045069, GO:0045445, GO:0043517, GO:0001837, GO:0006606, GO:0000380, GO:0009299, GO:0000122, GO:0000956, GO:0006357, GO:0045667, GO:0061614"," Isopeptide bond,  Spliceosome,  ATP-binding,  Helicase, Hydrolase,  Biological rhythms,  mRNA processing,  Methylation,  mRNA splicing, Nucleotide-binding,  Nucleus,  Phosphoprotein,  Reference proteome,  Transcription,  Transcription regulation, Ubl conjugation, Acetylation,  Cytoplasm, RNA-binding","GO:0051179, GO:0048511, GO:0008152, GO:0032502, GO:0009987, GO:0065007","GO:0005488, GO:0098772, GO:0003824, GO:0140110","GO:0043226, GO:1902494, GO:0005622, GO:1990904, GO:0140513"
1219,P54823,DDX6_MOUSE,Probable ATP-dependent RNA helicase DDX6 {ECO:0000305},Mus musculus (Mouse),"chromatoid body ISO, heterochromatin ISO, P-body IDA, perinuclear region of cytoplasm ISO, sperm annulus ISO, cytoplasmic stress granule ISS, cytoplasmic ribonucleoprotein granule ISO, outer dense fiber ISO, concave side of sperm head ISO, nucleus ISS, adherens junction ISO, cytoplasm IDA, mitochondrion ISO, RISC complex ISO, cytosol ISO, nucleolus ISO","GO:0010494, GO:0000932, GO:0061830, GO:0000792, GO:0005739, GO:0005829, GO:0097227, GO:0016442, GO:0033391, GO:0005737, GO:0005730, GO:0005634, GO:0001520, GO:0048471, GO:0036464, GO:0005912","mRNA binding IBA, ATP binding IEA, protein domain specific binding ISO, RNA helicase activity IEA","GO:0003729, GO:0003724, GO:0019904, GO:0005524","spermatid differentiation IEA, stress granule assembly IBA, negative regulation of neuron differentiation IMP, positive regulation of miRNA mediated inhibition of translation ISS, viral RNA genome packaging ISO, P-body assembly ISS, negative regulation of translation ISS, stem cell population maintenance IMP","GO:0019827, GO:0019074, GO:0017148, GO:1905618, GO:0045665, GO:0034063, GO:0033962, GO:0048515"," Hydrolase,  Nucleotide-binding,  RNA-binding, ATP-binding,  Helicase,  Nucleus,  Reference proteome, Phosphoprotein,  Cytoplasm,  Ubl conjugation","GO:0022414, GO:0032501, GO:0044419, GO:0032502, GO:0009987, GO:0065007","GO:0005488, GO:0003824","GO:0043226, GO:0000785, GO:0099080, GO:0005622, GO:1990904, GO:0030054"
1220,Q9R0P5,DEST_MOUSE,Destrin,Mus musculus (Mouse),"cortical actin cytoskeleton IDA, actin cytoskeleton IBA, cytoplasm IDA","GO:0005737, GO:0030864, GO:0015629",actin filament binding IDA,GO:0051015,"positive regulation of actin filament depolymerization IMP, actin filament fragmentation IDA, cell motility IBA, actin filament depolymerization IDA, actin filament severing IBA","GO:0030042, GO:0030836, GO:0030043, GO:0048870, GO:0051014"," Actin-binding, Reference proteome,  Direct protein sequencing,  Phosphoprotein, Acetylation,  Ubl conjugation","GO:0009987, GO:0065007, GO:0040011",GO:0005488,"GO:0043226, GO:0005622"
1221,Q9R1C6,DGKE_MOUSE,Diacylglycerol kinase epsilon,Mus musculus (Mouse),"membrane ISS, integral component of membrane IEA, cytoplasm ISS, cytosol ISO, nucleoplasm ISO","GO:0005654, GO:0005829, GO:0005737, GO:0016020, GO:0016021","ATP binding IEA, kinase activity ISO, metal ion binding IEA, diacylglycerol kinase activity ISS, NAD+ kinase activity IEA","GO:0005524, GO:0004143, GO:0016301, GO:0003951, GO:0046872","phosphatidylinositol biosynthetic process IMP, glycerolipid metabolic process IBA, protein kinase C-activating G protein-coupled receptor signaling pathway IEA, phosphatidic acid biosynthetic process ISO, lipid phosphorylation ISS, intracellular signal transduction IBA, diacylglycerol metabolic process ISS","GO:0006654, GO:0007205, GO:0046339, GO:0006661, GO:0035556, GO:0046834, GO:0046486"," Metal-binding,  Kinase,  Membrane, ATP-binding,  Transmembrane, Nucleotide-binding,  Reference proteome, Transmembrane helix,  Zinc,  Cytoplasm,  Zinc-finger,  Transferase,  Repeat","GO:0008152, GO:0065007, GO:0009987","GO:0005488, GO:0003824",GO:0031224
1222,Q91WG7,DGKG_MOUSE,Diacylglycerol kinase gamma,Mus musculus (Mouse),"plasma membrane IBA, membrane ISS, cytoskeleton IEA, cytosol ISS","GO:0016020, GO:0005829, GO:0005886, GO:0005856","ATP binding IEA, diacylglycerol kinase activity IMP, lipid binding ISO, NAD+ kinase activity IEA, calcium ion binding IEA","GO:0004143, GO:0005509, GO:0003951, GO:0008289, GO:0005524","negative regulation of protein kinase C signaling IMP, phosphatidic acid biosynthetic process IMP, protein kinase C-activating G protein-coupled receptor signaling pathway IEA, neuron development IEA, glycerolipid metabolic process ISO, diacylglycerol metabolic process IMP, intracellular signal transduction IBA, lipid phosphorylation IMP, regulation of dendrite development IMP","GO:0050773, GO:0006654, GO:0007205, GO:0046339, GO:0048666, GO:0035556, GO:0090038, GO:0046834, GO:0046486"," Nucleotide-binding,  Kinase,  Membrane, ATP-binding,  Calcium,  Reference proteome, Zinc,  Cytoplasm,  Cytoskeleton, Metal-binding,  Zinc-finger,  Transferase,  Repeat","GO:0032502, GO:0008152, GO:0065007, GO:0009987","GO:0005488, GO:0003824","GO:0016020, GO:0043226, GO:0005622"
1223,O35286,DHX15_MOUSE,Pre-mRNA-splicing factor ATP-dependent RNA helicase DHX15 {ECO:0000250|UniProtKB:O43143},Mus musculus (Mouse),"spliceosomal complex IBA, U2-type post-mRNA release spliceosomal complex IEA, nucleolus IEA, U12-type spliceosomal complex ISS, nuclear speck ISO","GO:0016607, GO:0005689, GO:0005681, GO:0071008, GO:0005730","RNA binding IBA, ATP binding IEA, double-stranded RNA binding ISO, RNA helicase activity IEA","GO:0003724, GO:0003725, GO:0003723, GO:0005524","mRNA processing IEA, response to toxic substance IEA, RNA splicing IEA, response to alkaloid IEA","GO:0043279, GO:0006397, GO:0009636, GO:0008380"," Hydrolase,  Nucleotide-binding,  ATP-binding,  Helicase,  mRNA splicing,  Nucleus,  Reference proteome, Phosphoprotein, Acetylation,  Isopeptide bond, mRNA processing,  Ubl conjugation","GO:0008152, GO:0050896, GO:0009987","GO:0005488, GO:0003824","GO:0043226, GO:0005622, GO:0016604, GO:1990904, GO:0140513"
1224,O70133,DHX9_MOUSE,ATP-dependent RNA helicase A {ECO:0000250|UniProtKB:Q08211},Mus musculus (Mouse),"nucleoplasm ISS, protein-containing complex ISO, nuclear body ISS, RISC complex ISS, nucleolus IDA, actin cytoskeleton ISS, CRD-mediated mRNA stability complex ISS, nuclear stress granule ISS, polysomal ribosome ISS, polysome ISS, ribonucleoprotein complex ISS, RISC-loading complex ISS, perichromatin fibrils ISS, cytoplasmic ribonucleoprotein granule ISS, cytoplasm ISS, centrosome ISO, nucleus ISO","GO:0005726, GO:0005654, GO:0015629, GO:0005813, GO:0070578, GO:0016442, GO:0005737, GO:0042788, GO:0016604, GO:0005730, GO:1990904, GO:0070937, GO:0097165, GO:0005634, GO:0036464, GO:0005844, GO:0032991","RNA helicase activity ISS, promoter-specific chromatin binding ISS, chromatin DNA binding ISS, 3'-5' DNA helicase activity ISS, 3'-5' DNA/RNA helicase activity ISS, nucleoside-triphosphatase activity ISS, single-stranded RNA binding ISS, DNA helicase activity ISS, RISC complex binding ISS, DNA replication origin binding ISS, RNA polymerase II transcription factor binding ISO, transcription coregulator activity ISO, 3'-5' RNA helicase activity ISS, triplex DNA binding ISS, ATP binding ISO, single-stranded DNA binding ISS, siRNA binding ISO, transcription coactivator activity ISS, single-stranded 3'-5' DNA helicase activity ISS, RNA polymerase binding ISS, importin-alpha family protein binding ISS, polysome binding ISS, RNA stem-loop binding ISS, DNA binding ISS, RNA polymerase II complex binding ISO, nucleoside-triphosphate diphosphatase activity ISS, double-stranded DNA binding ISS, RNA polymerase II cis-regulatory region sequence-specific DNA binding ISS, regulatory region RNA binding IDA, sequence-specific mRNA binding ISS, metal ion binding IEA, mRNA binding ISS, double-stranded RNA binding ISS, ATPase activity ISS, RNA binding ISS","GO:0003729, GO:0003713, GO:0000978, GO:0001085, GO:0017111, GO:0031490, GO:0047429, GO:0003688, GO:0061676, GO:0003712, GO:1905172, GO:0043138, GO:0001069, GO:0000993, GO:0035613, GO:1905538, GO:0003690, GO:0070063, GO:1990518, GO:0003725, GO:0003677, GO:0005524, GO:0046872, GO:1990825, GO:1990841, GO:0035197, GO:0003678, GO:0003697, GO:0003724, GO:0003723, GO:0033679, GO:0003727, GO:0045142, GO:0034458, GO:0016887","circadian rhythm IMP, cellular response to exogenous dsRNA ISS, cellular response to heat IDA, targeting of mRNA for destruction involved in RNA interference ISS, DNA-templated transcription, termination IEA, G-quadruplex DNA unwinding ISS, positive regulation of interferon-alpha production ISS, pyroptosis IMP, positive regulation of cytoplasmic translation ISS, positive regulation of NF-kappaB transcription factor activity ISS, positive regulation of polysome binding ISS, small RNA loading onto RISC ISS, innate immune response IEA, positive regulation of RNA export from nucleus ISS, regulation of defense response to virus by host IMP, positive regulation of innate immune response IMP, mRNA transport IEA, regulation of cytoplasmic translation ISS, DNA duplex unwinding ISS, positive regulation of response to cytokine stimulus ISS, positive regulation of tumor necrosis factor secretion ISS, cellular protein-containing complex assembly ISO, regulation of transcription by RNA polymerase II ISO, positive regulation of gene silencing by miRNA ISS, positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity ISS, positive regulation of interferon-beta production ISS, positive regulation of DNA replication ISS, positive regulation of transcription by RNA polymerase II ISS, positive regulation of interleukin-18 production IMP, positive regulation of inflammatory response IMP, regulation of mRNA processing ISS, RNA secondary structure unwinding ISS, cellular response to tumor necrosis factor ISS, CRD-mediated mRNA stabilization ISO, alternative mRNA splicing, via spliceosome ISS, positive regulation of interleukin-6 production ISS, inflammatory response IEA, positive regulation of viral translation ISO, protein localization to cytoplasmic stress granule ISO, positive regulation of viral transcription ISO, DNA-templated viral transcription ISO, positive regulation of DNA repair ISS, positive regulation of fibroblast proliferation ISS","GO:0039695, GO:0071356, GO:0032508, GO:0045739, GO:0071360, GO:0032755, GO:0051092, GO:0032728, GO:0050434, GO:0032727, GO:0060760, GO:0034605, GO:0034622, GO:2000373, GO:0045089, GO:0048146, GO:0006353, GO:0032741, GO:2000637, GO:1904469, GO:0010501, GO:0007623, GO:0050691, GO:0070269, GO:0050684, GO:0045087, GO:0070922, GO:0050729, GO:0006954, GO:0044806, GO:0070934, GO:0030423, GO:1903608, GO:0051028, GO:1904973, GO:0000380, GO:2000767, GO:1905698, GO:2000765, GO:0006357, GO:0046833, GO:0045944, GO:0045740"," Helicase,  mRNA processing,  Activator,  Acetylation, Transcription,  Cytoplasm,  Cytoskeleton,  Metal-binding,  Nucleotide-binding,  Manganese,  Transcription regulation,  Innate immunity,  Repeat,  Ubl conjugation, Isopeptide bond,  Immunity,  Methylation,  Nucleus,  DNA-binding,  RNA-mediated gene silencing,  mRNA transport,  Transcription termination,  Transport, Translation regulation,  Alternative splicing, 3D-structure,  RNA-binding, Reference proteome,  ATP-binding, Hydrolase,  Phosphoprotein, mRNA splicing,  Inflammatory response, Biological rhythms","GO:0051179, GO:0044419, GO:0048511, GO:0050896, GO:0008152, GO:0002376, GO:0009987, GO:0065007","GO:0005488, GO:0098772, GO:0003824, GO:0140110","GO:0043226, GO:0005815, GO:0099080, GO:1902494, GO:0005622, GO:1990904"
1225,O08808,DIAP1_MOUSE,Protein diaphanous homolog 1,Mus musculus (Mouse),"brush border IDA, microtubule organizing center IEA, mitotic spindle ISO, neuron projection IDA, cytoplasm IDA, nucleus IDA, ruffle membrane IDA","GO:0043005, GO:0032587, GO:0005815, GO:0005903, GO:0005737, GO:0072686, GO:0005634","profilin binding IDA, actin binding IDA, ion channel binding IPI, identical protein binding IPI, Rho GTPase binding IDA","GO:0005522, GO:0042802, GO:0044325, GO:0017048, GO:0003779","actin filament polymerization IDA, regulation of release of sequestered calcium ion into cytosol ISO, actin cytoskeleton organization IDA, regulation of cytoskeleton organization ISO, cellular response to histamine ISO, brain development IMP, regulation of microtubule-based process ISS, cytoskeleton organization IDA, neuron projection development IDA, regulation of cell shape ISS, sensory perception of sound IEA, positive regulation of cell migration ISO, protein localization to microtubule ISO","GO:0032886, GO:0031175, GO:0035372, GO:0051493, GO:0030041, GO:0007420, GO:0071420, GO:0030335, GO:0008360, GO:0007010, GO:0030036, GO:0051279, GO:0007605","3D-structure,  Cell projection,  Hearing,  Actin-binding,  Membrane,  Cell membrane,  Nucleus,  Acetylation,  Reference proteome, Phosphoprotein, Coiled coil,  Cytoplasm,  Cytoskeleton,  Repeat","GO:0032501, GO:0051179, GO:0050896, GO:0032502, GO:0009987, GO:0065007",GO:0005488,"GO:0043226, GO:0042995, GO:0005622, GO:0031256, GO:0016020, GO:0098862"
1226,Q8BWT5,DIP2A_MOUSE,Disco-interacting protein 2 homolog A,Mus musculus (Mouse),"cell surface ISO, nucleus IEA","GO:0009986, GO:0005634",,,"multicellular organism development IEA, regulation of apoptotic process ISO, negative regulation of gene expression ISO","GO:0042981, GO:0010629, GO:0007275"," Phosphoprotein,  Nucleus, Developmental protein,  Reference proteome","GO:0032501, GO:0032502, GO:0065007",,"GO:0043226, GO:0005622"
1227,Q3UH60,DIP2B_MOUSE,Disco-interacting protein 2 homolog B,Mus musculus (Mouse),"cytoplasm ISO, nucleus ISO","GO:0005737, GO:0005634",,,,,"Alternative splicing,  Phosphoprotein,  Reference proteome",,,"GO:0043226, GO:0005622"
1228,Q99KV1,DJB11_MOUSE,DnaJ homolog subfamily B member 11,Mus musculus (Mouse),"endoplasmic reticulum lumen IEA, extracellular space IDA, endoplasmic reticulum ISO, cytoplasm IDA, endoplasmic reticulum chaperone complex ISO, nucleus IDA","GO:0005783, GO:0005788, GO:0005615, GO:0005737, GO:0005634, GO:0034663","signaling receptor binding IPI, unfolded protein binding IDA","GO:0005102, GO:0051082","negative regulation of neurogenesis IMP, protein folding IEA, positive regulation of ATPase activity ISO, protein maturation ISS, mRNA modification IDA","GO:0050768, GO:0016556, GO:0051604, GO:0006457, GO:0032781"," Glycoprotein, Chaperone,  Reference proteome,  Disulfide bond,  Endoplasmic reticulum, Phosphoprotein,  Signal","GO:0008152, GO:0065007, GO:0009987",GO:0005488,"GO:0031974, GO:0043226, GO:0140534, GO:0005622"
1229,P59041,DJC30_MOUSE,"DnaJ homolog subfamily C member 30, mitochondrial {ECO:0000303|PubMed:30318146}",Mus musculus (Mouse),"mitochondrion HDA, integral component of membrane IEA, mitochondrial inner membrane ISS","GO:0005743, GO:0005739, GO:0016021",,,"brain development IMP, regulation of mitochondrial ATP synthesis coupled proton transport IMP, ATP biosynthetic process IEA","GO:0007420, GO:0006754, GO:1905706"," Transit peptide,  Mitochondrion,  Membrane, ATP synthesis,  Chaperone, Mitochondrion inner membrane,  Reference proteome,  Transmembrane helix, Transmembrane","GO:0008152, GO:0032502, GO:0009987, GO:0065007",,"GO:0016020, GO:0031224, GO:0043226, GO:0005622"
1230,Q811D0,DLG1_MOUSE,Disks large homolog 1,Mus musculus (Mouse),"glutamatergic synapse IDA, synaptic membrane IDA, neuron projection ISO, cytoplasmic side of plasma membrane ISO, neuromuscular junction IDA, plasma membrane IDA, postsynaptic density IDA, presynaptic membrane ISO, cell-cell junction ISO, perinuclear region of cytoplasm ISO, myelin sheath abaxonal region IDA, basal plasma membrane ISO, basement membrane IDA, lateral plasma membrane IDA, T-tubule ISO, lateral loop IDA, membrane raft IDA, endoplasmic reticulum ISO, endoplasmic reticulum membrane IEA, cytosol ISO, Golgi apparatus ISO, cytoplasm ISO, dendrite ISO, cell junction IDA, apical plasma membrane IEA, microvillus ISO, postsynaptic density, intracellular component ISO, immunological synapse IDA, nucleus ISO, adherens junction TAS, microtubule ISO, node of Ranvier IDA, cell projection membrane IDA, bicellular tight junction ISO, MPP7-DLG1-LIN7 complex ISO, paranode region of axon ISO, basolateral plasma membrane IDA, synapse IDA, postsynaptic density membrane IBA","GO:0005794, GO:0005923, GO:0005886, GO:0045202, GO:0009898, GO:0035748, GO:0005789, GO:0043005, GO:0033268, GO:0005911, GO:0097025, GO:0016328, GO:0098839, GO:0045121, GO:0031253, GO:0005604, GO:0005634, GO:0016324, GO:0031594, GO:0005783, GO:0005902, GO:0005829, GO:0030315, GO:0099092, GO:0030054, GO:0097060, GO:0009925, GO:0001772, GO:0033270, GO:0030425, GO:0005874, GO:0005737, GO:0042734, GO:0098978, GO:0043219, GO:0048471, GO:0005912, GO:0016323, GO:0014069","kinase binding IDA, kinesin binding ISO, potassium channel regulator activity IMP, ion channel binding ISO, mitogen-activated protein kinase kinase binding ISO, PDZ domain binding ISO, phosphatase binding ISS, structural constituent of postsynaptic density IDA, protein C-terminus binding ISO, L27 domain binding ISO, molecular adaptor activity IMP, protein kinase binding ISS, ionotropic glutamate receptor binding ISO","GO:0008022, GO:0031434, GO:0019902, GO:0044325, GO:0019900, GO:0097016, GO:0019901, GO:0035255, GO:0019894, GO:0098919, GO:0060090, GO:0015459, GO:0030165","negative regulation of transcription by RNA polymerase II ISO, cortical actin cytoskeleton organization ISS, negative regulation of ERK1 and ERK2 cascade ISO, receptor localization to synapse IBA, regulation of voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization IMP, immunological synapse formation IMP, bicellular tight junction assembly ISO, activation of protein kinase activity IMP, positive regulation of actin filament polymerization IMP, cellular protein-containing complex localization ISO, regulation of myelination IMP, positive regulation of multicellular organism growth TAS, chemical synaptic transmission IBA, cortical microtubule organization ISO, regulation of protein localization ISO, hard palate development IMP, positive regulation of developmental growth TAS, negative regulation of mitotic cell cycle ISS, membrane raft organization IMP, T cell cytokine production IMP, smooth muscle tissue development IMP, establishment or maintenance of epithelial cell apical/basal polarity IBA, peristalsis IMP, negative regulation of protein kinase B signaling IMP, lens development in camera-type eye IMP, negative regulation of epithelial cell proliferation IMP, positive regulation of potassium ion transport ISO, regulation of cell shape ISO, regulation of membrane potential IGI, T cell activation IMP, reproductive structure development IMP, receptor clustering IBA, actin filament organization ISS, tissue morphogenesis IMP, negative regulation of p38MAPK cascade ISO, neurotransmitter receptor localization to postsynaptic specialization membrane IDA, regulation of protein localization to synapse IDA, ureteric bud development IMP, branching involved in ureteric bud morphogenesis IMP, protein localization IMP, regulation of potassium ion export across plasma membrane IMP, regulation of ventricular cardiac muscle cell action potential IMP, establishment of centrosome localization ISO, cell-cell adhesion ISS, astral microtubule organization ISO, embryonic skeletal system morphogenesis IMP, amyloid precursor protein metabolic process IGI, endothelial cell proliferation ISS, protein localization to plasma membrane ISO, positive regulation of cell population proliferation IMP, positive regulation of protein localization to plasma membrane ISO, negative regulation of T cell proliferation IMP, regulation of potassium ion import IMP","GO:0042391, GO:0050680, GO:0048745, GO:1903764, GO:0098911, GO:0007015, GO:1903078, GO:1902473, GO:0048704, GO:0001658, GO:1903753, GO:0099645, GO:0042130, GO:0070373, GO:0097120, GO:0030432, GO:0042110, GO:1903760, GO:0032147, GO:0060022, GO:0051660, GO:0030838, GO:0030953, GO:0001771, GO:0043113, GO:0051898, GO:1903286, GO:0007268, GO:0098609, GO:0008360, GO:0032880, GO:0042982, GO:0048608, GO:0001657, GO:0045197, GO:0070830, GO:0001935, GO:0008284, GO:0008104, GO:0048729, GO:0040018, GO:0048639, GO:0002369, GO:0034629, GO:0000122, GO:0031641, GO:0031579, GO:0072659, GO:0045930, GO:0043622, GO:0030866, GO:0043268, GO:0002088","3D-structure,  Membrane, Reference proteome,  SH3 domain,  Cell membrane, Cytoplasm,  Synapse,  Phosphoprotein,  Cell junction,  Endoplasmic reticulum,  Repeat,  Alternative splicing","GO:0022414, GO:0032501, GO:0051179, GO:0050896, GO:0023052, GO:0008152, GO:0032502, GO:0002376, GO:0009987, GO:0065007, GO:0022610","GO:0005488, GO:0098772, GO:0005198","GO:0043226, GO:0098552, GO:0042995, GO:0099080, GO:0005622, GO:0030312, GO:0098796, GO:0016020, GO:0030054"
